,best
adjunct_island,0.516
anaphor_gender_agreement,0.759
anaphor_number_agreement,0.59
animate_subject_passive,0.538
animate_subject_trans,0.481
causative,0.431
complex_NP_island,0.648
coordinate_structure_constraint_complex_left_branch,0.116
coordinate_structure_constraint_object_extraction,0.488
determiner_noun_agreement_1,0.519
determiner_noun_agreement_2,0.515
determiner_noun_agreement_irregular_1,0.5
determiner_noun_agreement_irregular_2,0.489
determiner_noun_agreement_with_adj_2,0.501
determiner_noun_agreement_with_adj_irregular_1,0.541
determiner_noun_agreement_with_adj_irregular_2,0.517
determiner_noun_agreement_with_adjective_1,0.502
distractor_agreement_relational_noun,0.469
distractor_agreement_relative_clause,0.499
drop_argument,0.652
ellipsis_n_bar_1,0.335
ellipsis_n_bar_2,0.538
existential_there_object_raising,0.709
existential_there_quantifiers_1,0.647
existential_there_quantifiers_2,0.0
existential_there_subject_raising,0.548
expletive_it_object_raising,0.635
inchoative,0.398
intransitive,0.518
irregular_past_participle_adjectives,0.29
irregular_past_participle_verbs,0.794
irregular_plural_subject_verb_agreement_1,0.52
irregular_plural_subject_verb_agreement_2,0.556
left_branch_island_echo_question,0.435
left_branch_island_simple_question,0.175
matrix_question_npi_licensor_present,0.033
npi_present_1,0.493
npi_present_2,0.402
only_npi_licensor_present,0.357
only_npi_scope,0.193
passive_1,0.559
passive_2,0.483
principle_A_c_command,0.332
principle_A_case_1,1.0
principle_A_case_2,0.41
principle_A_domain_1,0.808
principle_A_domain_2,0.479
principle_A_domain_3,0.497
principle_A_reconstruction,0.403
regular_plural_subject_verb_agreement_1,0.568
regular_plural_subject_verb_agreement_2,0.456
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.508
sentential_subject_island,0.559
superlative_quantifiers_1,0.277
superlative_quantifiers_2,0.062
tough_vs_raising_1,0.486
tough_vs_raising_2,0.557
transitive,0.566
wh_island,0.928
wh_questions_object_gap,0.353
wh_questions_subject_gap,0.492
wh_questions_subject_gap_long_distance,0.51
wh_vs_that_no_gap,0.725
wh_vs_that_no_gap_long_distance,0.669
wh_vs_that_with_gap,0.252
wh_vs_that_with_gap_long_distance,0.385
