,epoch_8
adjunct_island,0.574
anaphor_gender_agreement,0.614
anaphor_number_agreement,0.512
animate_subject_passive,0.573
animate_subject_trans,0.525
causative,0.419
complex_NP_island,0.436
coordinate_structure_constraint_complex_left_branch,0.063
coordinate_structure_constraint_object_extraction,0.55
determiner_noun_agreement_1,0.533
determiner_noun_agreement_2,0.504
determiner_noun_agreement_irregular_1,0.527
determiner_noun_agreement_irregular_2,0.585
determiner_noun_agreement_with_adj_2,0.482
determiner_noun_agreement_with_adj_irregular_1,0.55
determiner_noun_agreement_with_adj_irregular_2,0.536
determiner_noun_agreement_with_adjective_1,0.498
distractor_agreement_relational_noun,0.495
distractor_agreement_relative_clause,0.471
drop_argument,0.483
ellipsis_n_bar_1,0.234
ellipsis_n_bar_2,0.442
existential_there_object_raising,0.663
existential_there_quantifiers_1,0.656
existential_there_quantifiers_2,0.136
existential_there_subject_raising,0.601
expletive_it_object_raising,0.606
inchoative,0.417
intransitive,0.403
irregular_past_participle_adjectives,0.135
irregular_past_participle_verbs,0.774
irregular_plural_subject_verb_agreement_1,0.57
irregular_plural_subject_verb_agreement_2,0.566
left_branch_island_echo_question,0.244
left_branch_island_simple_question,0.096
matrix_question_npi_licensor_present,0.264
npi_present_1,0.396
npi_present_2,0.347
only_npi_licensor_present,0.001
only_npi_scope,0.56
passive_1,0.487
passive_2,0.482
principle_A_c_command,0.627
principle_A_case_1,1.0
principle_A_case_2,0.47
principle_A_domain_1,1.0
principle_A_domain_2,0.489
principle_A_domain_3,0.523
principle_A_reconstruction,0.227
regular_plural_subject_verb_agreement_1,0.495
regular_plural_subject_verb_agreement_2,0.476
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.757
sentential_subject_island,0.564
superlative_quantifiers_1,0.487
superlative_quantifiers_2,0.635
tough_vs_raising_1,0.451
tough_vs_raising_2,0.599
transitive,0.569
wh_island,0.909
wh_questions_object_gap,0.459
wh_questions_subject_gap,0.812
wh_questions_subject_gap_long_distance,0.831
wh_vs_that_no_gap,0.762
wh_vs_that_no_gap_long_distance,0.848
wh_vs_that_with_gap,0.271
wh_vs_that_with_gap_long_distance,0.241
