,best
adjunct_island,0.54
anaphor_gender_agreement,0.684
anaphor_number_agreement,0.627
animate_subject_passive,0.552
animate_subject_trans,0.6
causative,0.43
complex_NP_island,0.604
coordinate_structure_constraint_complex_left_branch,0.227
coordinate_structure_constraint_object_extraction,0.546
determiner_noun_agreement_1,0.511
determiner_noun_agreement_2,0.499
determiner_noun_agreement_irregular_1,0.515
determiner_noun_agreement_irregular_2,0.541
determiner_noun_agreement_with_adj_2,0.489
determiner_noun_agreement_with_adj_irregular_1,0.547
determiner_noun_agreement_with_adj_irregular_2,0.526
determiner_noun_agreement_with_adjective_1,0.502
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.475
drop_argument,0.575
ellipsis_n_bar_1,0.387
ellipsis_n_bar_2,0.487
existential_there_object_raising,0.685
existential_there_quantifiers_1,0.791
existential_there_quantifiers_2,0.023
existential_there_subject_raising,0.552
expletive_it_object_raising,0.638
inchoative,0.414
intransitive,0.453
irregular_past_participle_adjectives,0.766
irregular_past_participle_verbs,0.728
irregular_plural_subject_verb_agreement_1,0.527
irregular_plural_subject_verb_agreement_2,0.53
left_branch_island_echo_question,0.582
left_branch_island_simple_question,0.304
matrix_question_npi_licensor_present,0.007
npi_present_1,0.354
npi_present_2,0.283
only_npi_licensor_present,0.104
only_npi_scope,0.083
passive_1,0.538
passive_2,0.506
principle_A_c_command,0.407
principle_A_case_1,1.0
principle_A_case_2,0.414
principle_A_domain_1,0.937
principle_A_domain_2,0.513
principle_A_domain_3,0.506
principle_A_reconstruction,0.388
regular_plural_subject_verb_agreement_1,0.588
regular_plural_subject_verb_agreement_2,0.485
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.642
sentential_subject_island,0.589
superlative_quantifiers_1,0.339
superlative_quantifiers_2,0.526
tough_vs_raising_1,0.458
tough_vs_raising_2,0.592
transitive,0.583
wh_island,0.948
wh_questions_object_gap,0.389
wh_questions_subject_gap,0.575
wh_questions_subject_gap_long_distance,0.602
wh_vs_that_no_gap,0.864
wh_vs_that_no_gap_long_distance,0.904
wh_vs_that_with_gap,0.166
wh_vs_that_with_gap_long_distance,0.148
