,best
adjunct_island,0.524
superlative_quantifiers_2,0.246
anaphor_gender_agreement,0.658
tough_vs_raising_1,0.455
anaphor_number_agreement,0.598
tough_vs_raising_2,0.572
animate_subject_passive,0.548
wh_questions_subject_gap,0.901
animate_subject_trans,0.426
causative,0.457
wh_vs_that_no_gap,0.998
complex_NP_island,0.442
coordinate_structure_constraint_complex_left_branch,0.243
left_branch_island_echo_question,0.515
coordinate_structure_constraint_object_extraction,0.401
transitive,0.613
determiner_noun_agreement_1,0.529
wh_island,0.854
determiner_noun_agreement_2,0.49
only_npi_scope,0.277
determiner_noun_agreement_irregular_1,0.496
passive_1,0.583
determiner_noun_agreement_irregular_2,0.531
principle_A_domain_1,1.0
determiner_noun_agreement_with_adj_2,0.474
left_branch_island_simple_question,0.254
determiner_noun_agreement_with_adj_irregular_1,0.517
matrix_question_npi_licensor_present,0.221
determiner_noun_agreement_with_adj_irregular_2,0.537
npi_present_1,0.414
determiner_noun_agreement_with_adjective_1,0.482
principle_A_domain_2,0.479
distractor_agreement_relational_noun,0.496
principle_A_domain_3,0.511
distractor_agreement_relative_clause,0.518
drop_argument,0.486
wh_vs_that_with_gap,0.007
ellipsis_n_bar_1,0.25
ellipsis_n_bar_2,0.397
principle_A_reconstruction,0.336
existential_there_object_raising,0.67
regular_plural_subject_verb_agreement_1,0.564
existential_there_quantifiers_1,0.707
regular_plural_subject_verb_agreement_2,0.473
existential_there_quantifiers_2,0.293
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.582
wh_questions_object_gap,0.574
expletive_it_object_raising,0.634
inchoative,0.373
intransitive,0.383
sentential_negation_npi_scope,0.548
irregular_past_participle_adjectives,0.265
sentential_subject_island,0.513
irregular_past_participle_verbs,0.753
npi_present_2,0.368
irregular_plural_subject_verb_agreement_1,0.542
only_npi_licensor_present,0.049
irregular_plural_subject_verb_agreement_2,0.509
passive_2,0.543
principle_A_c_command,0.382
principle_A_case_1,1.0
principle_A_case_2,0.418
superlative_quantifiers_1,0.262
wh_questions_subject_gap_long_distance,0.932
wh_vs_that_no_gap_long_distance,0.995
wh_vs_that_with_gap_long_distance,0.015
