,best
adjunct_island,0.486
anaphor_gender_agreement,0.667
anaphor_number_agreement,0.545
animate_subject_passive,0.55
animate_subject_trans,0.392
causative,0.435
complex_NP_island,0.473
coordinate_structure_constraint_complex_left_branch,0.28
coordinate_structure_constraint_object_extraction,0.588
determiner_noun_agreement_1,0.52
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.525
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.539
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.5
distractor_agreement_relational_noun,0.483
distractor_agreement_relative_clause,0.525
drop_argument,0.454
ellipsis_n_bar_1,0.368
ellipsis_n_bar_2,0.342
existential_there_object_raising,0.693
existential_there_quantifiers_1,0.704
existential_there_quantifiers_2,0.09
existential_there_subject_raising,0.611
expletive_it_object_raising,0.653
inchoative,0.344
intransitive,0.321
irregular_past_participle_adjectives,0.444
irregular_past_participle_verbs,0.621
irregular_plural_subject_verb_agreement_1,0.514
irregular_plural_subject_verb_agreement_2,0.515
left_branch_island_echo_question,0.58
left_branch_island_simple_question,0.238
matrix_question_npi_licensor_present,0.029
npi_present_1,0.188
npi_present_2,0.204
only_npi_licensor_present,0.754
only_npi_scope,0.449
passive_1,0.609
passive_2,0.6
principle_A_c_command,0.419
principle_A_case_1,1.0
principle_A_case_2,0.454
principle_A_domain_1,1.0
principle_A_domain_2,0.436
principle_A_domain_3,0.51
principle_A_reconstruction,0.382
regular_plural_subject_verb_agreement_1,0.465
regular_plural_subject_verb_agreement_2,0.457
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.495
sentential_subject_island,0.494
superlative_quantifiers_1,0.497
superlative_quantifiers_2,0.154
tough_vs_raising_1,0.479
tough_vs_raising_2,0.574
transitive,0.607
wh_island,0.933
wh_questions_object_gap,0.763
wh_questions_subject_gap,0.977
wh_questions_subject_gap_long_distance,0.928
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
