,epoch_3
adjunct_island,0.538
anaphor_gender_agreement,0.59
anaphor_number_agreement,0.476
animate_subject_passive,0.557
animate_subject_trans,0.436
causative,0.429
complex_NP_island,0.404
coordinate_structure_constraint_complex_left_branch,0.154
coordinate_structure_constraint_object_extraction,0.6
determiner_noun_agreement_1,0.5
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.52
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.483
determiner_noun_agreement_with_adj_irregular_1,0.548
determiner_noun_agreement_with_adj_irregular_2,0.533
determiner_noun_agreement_with_adjective_1,0.481
distractor_agreement_relational_noun,0.475
distractor_agreement_relative_clause,0.492
drop_argument,0.513
ellipsis_n_bar_1,0.203
ellipsis_n_bar_2,0.422
existential_there_object_raising,0.677
existential_there_quantifiers_1,0.593
existential_there_quantifiers_2,0.153
existential_there_subject_raising,0.585
expletive_it_object_raising,0.624
inchoative,0.4
intransitive,0.42
irregular_past_participle_adjectives,0.217
irregular_past_participle_verbs,0.73
irregular_plural_subject_verb_agreement_1,0.572
irregular_plural_subject_verb_agreement_2,0.572
left_branch_island_echo_question,0.259
left_branch_island_simple_question,0.16
matrix_question_npi_licensor_present,0.173
npi_present_1,0.459
npi_present_2,0.41
only_npi_licensor_present,0.002
only_npi_scope,0.398
passive_1,0.519
passive_2,0.497
principle_A_c_command,0.567
principle_A_case_1,1.0
principle_A_case_2,0.434
principle_A_domain_1,0.995
principle_A_domain_2,0.482
principle_A_domain_3,0.539
principle_A_reconstruction,0.314
regular_plural_subject_verb_agreement_1,0.489
regular_plural_subject_verb_agreement_2,0.461
sentential_negation_npi_licensor_present,0.995
sentential_negation_npi_scope,0.796
sentential_subject_island,0.579
superlative_quantifiers_1,0.472
superlative_quantifiers_2,0.522
tough_vs_raising_1,0.477
tough_vs_raising_2,0.568
transitive,0.595
wh_island,0.816
wh_questions_object_gap,0.51
wh_questions_subject_gap,0.857
wh_questions_subject_gap_long_distance,0.877
wh_vs_that_no_gap,0.889
wh_vs_that_no_gap_long_distance,0.877
wh_vs_that_with_gap,0.119
wh_vs_that_with_gap_long_distance,0.158
