,epoch_8
adjunct_island,0.586
anaphor_gender_agreement,0.61
anaphor_number_agreement,0.508
animate_subject_passive,0.568
animate_subject_trans,0.53
causative,0.427
complex_NP_island,0.44
coordinate_structure_constraint_complex_left_branch,0.063
coordinate_structure_constraint_object_extraction,0.551
determiner_noun_agreement_1,0.531
determiner_noun_agreement_2,0.506
determiner_noun_agreement_irregular_1,0.529
determiner_noun_agreement_irregular_2,0.588
determiner_noun_agreement_with_adj_2,0.48
determiner_noun_agreement_with_adj_irregular_1,0.541
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.5
distractor_agreement_relational_noun,0.493
distractor_agreement_relative_clause,0.466
drop_argument,0.479
ellipsis_n_bar_1,0.241
ellipsis_n_bar_2,0.446
existential_there_object_raising,0.67
existential_there_quantifiers_1,0.666
existential_there_quantifiers_2,0.138
existential_there_subject_raising,0.594
expletive_it_object_raising,0.602
inchoative,0.414
intransitive,0.401
irregular_past_participle_adjectives,0.139
irregular_past_participle_verbs,0.774
irregular_plural_subject_verb_agreement_1,0.578
irregular_plural_subject_verb_agreement_2,0.563
left_branch_island_echo_question,0.27
left_branch_island_simple_question,0.098
matrix_question_npi_licensor_present,0.252
npi_present_1,0.386
npi_present_2,0.347
only_npi_licensor_present,0.0
only_npi_scope,0.551
passive_1,0.481
passive_2,0.482
principle_A_c_command,0.641
principle_A_case_1,1.0
principle_A_case_2,0.473
principle_A_domain_1,1.0
principle_A_domain_2,0.495
principle_A_domain_3,0.528
principle_A_reconstruction,0.243
regular_plural_subject_verb_agreement_1,0.498
regular_plural_subject_verb_agreement_2,0.48
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.756
sentential_subject_island,0.57
superlative_quantifiers_1,0.489
superlative_quantifiers_2,0.631
tough_vs_raising_1,0.458
tough_vs_raising_2,0.595
transitive,0.565
wh_island,0.902
wh_questions_object_gap,0.446
wh_questions_subject_gap,0.806
wh_questions_subject_gap_long_distance,0.825
wh_vs_that_no_gap,0.739
wh_vs_that_no_gap_long_distance,0.834
wh_vs_that_with_gap,0.281
wh_vs_that_with_gap_long_distance,0.261
