,best
adjunct_island,0.485
anaphor_gender_agreement,0.609
anaphor_number_agreement,0.53
animate_subject_passive,0.452
animate_subject_trans,0.499
causative,0.406
complex_NP_island,0.591
coordinate_structure_constraint_complex_left_branch,0.636
coordinate_structure_constraint_object_extraction,0.154
determiner_noun_agreement_1,0.499
determiner_noun_agreement_2,0.51
determiner_noun_agreement_irregular_1,0.54
determiner_noun_agreement_irregular_2,0.511
determiner_noun_agreement_with_adj_2,0.498
determiner_noun_agreement_with_adj_irregular_1,0.572
determiner_noun_agreement_with_adj_irregular_2,0.515
determiner_noun_agreement_with_adjective_1,0.491
distractor_agreement_relational_noun,0.482
distractor_agreement_relative_clause,0.492
drop_argument,0.473
ellipsis_n_bar_1,0.2
ellipsis_n_bar_2,0.624
existential_there_object_raising,0.624
existential_there_quantifiers_1,0.692
existential_there_quantifiers_2,0.0
existential_there_subject_raising,0.545
expletive_it_object_raising,0.586
inchoative,0.513
intransitive,0.542
irregular_past_participle_adjectives,0.465
irregular_past_participle_verbs,0.618
irregular_plural_subject_verb_agreement_1,0.49
irregular_plural_subject_verb_agreement_2,0.515
left_branch_island_echo_question,0.667
left_branch_island_simple_question,0.667
matrix_question_npi_licensor_present,0.429
npi_present_1,0.014
npi_present_2,0.013
only_npi_licensor_present,0.0
only_npi_scope,0.25
passive_1,0.574
passive_2,0.559
principle_A_c_command,0.589
principle_A_case_1,0.913
principle_A_case_2,0.417
principle_A_domain_1,0.289
principle_A_domain_2,0.484
principle_A_domain_3,0.47
principle_A_reconstruction,0.35
regular_plural_subject_verb_agreement_1,0.58
regular_plural_subject_verb_agreement_2,0.501
sentential_negation_npi_licensor_present,0.654
sentential_negation_npi_scope,0.19
sentential_subject_island,0.475
superlative_quantifiers_1,0.14
superlative_quantifiers_2,0.365
tough_vs_raising_1,0.312
tough_vs_raising_2,0.711
transitive,0.534
wh_island,0.968
wh_questions_object_gap,0.592
wh_questions_subject_gap,0.828
wh_questions_subject_gap_long_distance,0.69
wh_vs_that_no_gap,0.822
wh_vs_that_no_gap_long_distance,0.904
wh_vs_that_with_gap,0.172
wh_vs_that_with_gap_long_distance,0.117
