,best
adjunct_island,0.517
anaphor_gender_agreement,0.773
anaphor_number_agreement,0.645
animate_subject_passive,0.531
animate_subject_trans,0.371
causative,0.469
complex_NP_island,0.479
coordinate_structure_constraint_complex_left_branch,0.349
coordinate_structure_constraint_object_extraction,0.481
determiner_noun_agreement_1,0.533
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.499
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.553
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.475
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.514
drop_argument,0.588
ellipsis_n_bar_1,0.136
ellipsis_n_bar_2,0.358
existential_there_object_raising,0.693
existential_there_quantifiers_1,0.809
existential_there_quantifiers_2,0.451
existential_there_subject_raising,0.607
expletive_it_object_raising,0.646
inchoative,0.378
intransitive,0.449
irregular_past_participle_adjectives,0.407
irregular_past_participle_verbs,0.723
irregular_plural_subject_verb_agreement_1,0.543
irregular_plural_subject_verb_agreement_2,0.494
left_branch_island_echo_question,0.67
left_branch_island_simple_question,0.385
matrix_question_npi_licensor_present,0.058
npi_present_1,0.388
npi_present_2,0.337
only_npi_licensor_present,0.108
only_npi_scope,0.225
passive_1,0.612
passive_2,0.577
principle_A_c_command,0.379
principle_A_case_1,0.999
principle_A_case_2,0.417
principle_A_domain_1,0.97
principle_A_domain_2,0.436
principle_A_domain_3,0.524
principle_A_reconstruction,0.376
regular_plural_subject_verb_agreement_1,0.491
regular_plural_subject_verb_agreement_2,0.43
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.84
sentential_subject_island,0.506
superlative_quantifiers_1,0.241
superlative_quantifiers_2,0.187
tough_vs_raising_1,0.43
tough_vs_raising_2,0.575
transitive,0.614
wh_island,0.938
wh_questions_object_gap,0.564
wh_questions_subject_gap,0.907
wh_questions_subject_gap_long_distance,0.803
wh_vs_that_no_gap,0.86
wh_vs_that_no_gap_long_distance,0.823
wh_vs_that_with_gap,0.141
wh_vs_that_with_gap_long_distance,0.206
