,epoch_2
adjunct_island,0.443
anaphor_gender_agreement,0.677
anaphor_number_agreement,0.611
animate_subject_passive,0.535
animate_subject_trans,0.606
causative,0.44
complex_NP_island,0.318
coordinate_structure_constraint_complex_left_branch,0.709
coordinate_structure_constraint_object_extraction,0.373
determiner_noun_agreement_1,0.528
determiner_noun_agreement_2,0.505
determiner_noun_agreement_irregular_1,0.508
determiner_noun_agreement_irregular_2,0.489
determiner_noun_agreement_with_adj_2,0.505
determiner_noun_agreement_with_adj_irregular_1,0.482
determiner_noun_agreement_with_adj_irregular_2,0.498
determiner_noun_agreement_with_adjective_1,0.489
distractor_agreement_relational_noun,0.518
distractor_agreement_relative_clause,0.533
drop_argument,0.516
ellipsis_n_bar_1,0.559
ellipsis_n_bar_2,0.293
existential_there_object_raising,0.54
existential_there_quantifiers_1,0.644
existential_there_quantifiers_2,0.745
existential_there_subject_raising,0.63
expletive_it_object_raising,0.538
inchoative,0.369
intransitive,0.412
irregular_past_participle_adjectives,0.47
irregular_past_participle_verbs,0.524
irregular_plural_subject_verb_agreement_1,0.515
irregular_plural_subject_verb_agreement_2,0.488
left_branch_island_echo_question,0.528
left_branch_island_simple_question,0.649
matrix_question_npi_licensor_present,0.421
npi_present_1,0.529
npi_present_2,0.462
only_npi_licensor_present,0.976
only_npi_scope,0.655
passive_1,0.61
passive_2,0.612
principle_A_c_command,0.352
principle_A_case_1,0.747
principle_A_case_2,0.432
principle_A_domain_1,0.802
principle_A_domain_2,0.511
principle_A_domain_3,0.476
principle_A_reconstruction,0.621
regular_plural_subject_verb_agreement_1,0.439
regular_plural_subject_verb_agreement_2,0.477
sentential_negation_npi_licensor_present,0.829
sentential_negation_npi_scope,0.765
sentential_subject_island,0.447
superlative_quantifiers_1,0.003
superlative_quantifiers_2,0.164
tough_vs_raising_1,0.463
tough_vs_raising_2,0.537
transitive,0.608
wh_island,0.445
wh_questions_object_gap,0.709
wh_questions_subject_gap,0.828
wh_questions_subject_gap_long_distance,0.814
wh_vs_that_no_gap,0.751
wh_vs_that_no_gap_long_distance,0.696
wh_vs_that_with_gap,0.218
wh_vs_that_with_gap_long_distance,0.337
