,best
adjunct_island,0.741
superlative_quantifiers_2,0.305
anaphor_gender_agreement,0.66
tough_vs_raising_1,0.464
anaphor_number_agreement,0.686
tough_vs_raising_2,0.605
animate_subject_passive,0.537
wh_questions_subject_gap,0.837
animate_subject_trans,0.431
causative,0.448
wh_vs_that_no_gap,0.929
complex_NP_island,0.417
coordinate_structure_constraint_complex_left_branch,0.135
left_branch_island_echo_question,0.535
coordinate_structure_constraint_object_extraction,0.34
transitive,0.616
determiner_noun_agreement_1,0.611
wh_island,0.765
determiner_noun_agreement_2,0.514
only_npi_scope,0.467
determiner_noun_agreement_irregular_1,0.561
passive_1,0.593
determiner_noun_agreement_irregular_2,0.613
principle_A_domain_1,0.962
determiner_noun_agreement_with_adj_2,0.49
left_branch_island_simple_question,0.17
determiner_noun_agreement_with_adj_irregular_1,0.515
matrix_question_npi_licensor_present,0.067
determiner_noun_agreement_with_adj_irregular_2,0.556
npi_present_1,0.459
determiner_noun_agreement_with_adjective_1,0.554
principle_A_domain_2,0.453
distractor_agreement_relational_noun,0.484
principle_A_domain_3,0.496
distractor_agreement_relative_clause,0.491
drop_argument,0.526
wh_vs_that_with_gap,0.128
ellipsis_n_bar_1,0.306
ellipsis_n_bar_2,0.495
principle_A_reconstruction,0.176
existential_there_object_raising,0.673
regular_plural_subject_verb_agreement_1,0.626
existential_there_quantifiers_1,0.862
regular_plural_subject_verb_agreement_2,0.53
existential_there_quantifiers_2,0.4
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.497
wh_questions_object_gap,0.467
expletive_it_object_raising,0.651
inchoative,0.468
intransitive,0.446
sentential_negation_npi_scope,0.581
irregular_past_participle_adjectives,0.796
sentential_subject_island,0.449
irregular_past_participle_verbs,0.717
npi_present_2,0.386
irregular_plural_subject_verb_agreement_1,0.646
only_npi_licensor_present,0.552
irregular_plural_subject_verb_agreement_2,0.549
passive_2,0.511
principle_A_c_command,0.537
principle_A_case_1,1.0
principle_A_case_2,0.468
superlative_quantifiers_1,0.088
wh_questions_subject_gap_long_distance,0.89
wh_vs_that_no_gap_long_distance,0.917
wh_vs_that_with_gap_long_distance,0.123
