,epoch_9
adjunct_island,0.491
anaphor_gender_agreement,0.669
anaphor_number_agreement,0.534
animate_subject_passive,0.573
animate_subject_trans,0.478
causative,0.458
complex_NP_island,0.44
coordinate_structure_constraint_complex_left_branch,0.369
coordinate_structure_constraint_object_extraction,0.417
determiner_noun_agreement_1,0.52
determiner_noun_agreement_2,0.483
determiner_noun_agreement_irregular_1,0.508
determiner_noun_agreement_irregular_2,0.537
determiner_noun_agreement_with_adj_2,0.471
determiner_noun_agreement_with_adj_irregular_1,0.495
determiner_noun_agreement_with_adj_irregular_2,0.534
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.505
distractor_agreement_relative_clause,0.526
drop_argument,0.549
ellipsis_n_bar_1,0.385
ellipsis_n_bar_2,0.315
existential_there_object_raising,0.701
existential_there_quantifiers_1,0.72
existential_there_quantifiers_2,0.522
existential_there_subject_raising,0.599
expletive_it_object_raising,0.634
inchoative,0.319
intransitive,0.404
irregular_past_participle_adjectives,0.167
irregular_past_participle_verbs,0.776
irregular_plural_subject_verb_agreement_1,0.533
irregular_plural_subject_verb_agreement_2,0.493
left_branch_island_echo_question,0.521
left_branch_island_simple_question,0.383
matrix_question_npi_licensor_present,0.129
npi_present_1,0.427
npi_present_2,0.371
only_npi_licensor_present,0.617
only_npi_scope,0.623
passive_1,0.611
passive_2,0.586
principle_A_c_command,0.454
principle_A_case_1,1.0
principle_A_case_2,0.411
principle_A_domain_1,1.0
principle_A_domain_2,0.473
principle_A_domain_3,0.523
principle_A_reconstruction,0.443
regular_plural_subject_verb_agreement_1,0.462
regular_plural_subject_verb_agreement_2,0.482
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.566
sentential_subject_island,0.519
superlative_quantifiers_1,0.507
superlative_quantifiers_2,0.215
tough_vs_raising_1,0.457
tough_vs_raising_2,0.596
transitive,0.625
wh_island,0.865
wh_questions_object_gap,0.67
wh_questions_subject_gap,0.925
wh_questions_subject_gap_long_distance,0.947
wh_vs_that_no_gap,0.998
wh_vs_that_no_gap_long_distance,0.996
wh_vs_that_with_gap,0.005
wh_vs_that_with_gap_long_distance,0.002
