,best
adjunct_island,0.58
anaphor_gender_agreement,0.515
anaphor_number_agreement,0.487
animate_subject_passive,0.499
animate_subject_trans,0.355
causative,0.449
complex_NP_island,0.508
coordinate_structure_constraint_complex_left_branch,0.296
coordinate_structure_constraint_object_extraction,0.485
determiner_noun_agreement_1,0.491
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.514
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.475
determiner_noun_agreement_with_adj_irregular_1,0.517
determiner_noun_agreement_with_adj_irregular_2,0.536
determiner_noun_agreement_with_adjective_1,0.51
distractor_agreement_relational_noun,0.487
distractor_agreement_relative_clause,0.52
drop_argument,0.58
ellipsis_n_bar_1,0.274
ellipsis_n_bar_2,0.308
existential_there_object_raising,0.709
existential_there_quantifiers_1,0.738
existential_there_quantifiers_2,0.057
existential_there_subject_raising,0.544
expletive_it_object_raising,0.628
inchoative,0.366
intransitive,0.405
irregular_past_participle_adjectives,0.302
irregular_past_participle_verbs,0.627
irregular_plural_subject_verb_agreement_1,0.534
irregular_plural_subject_verb_agreement_2,0.535
left_branch_island_echo_question,0.627
left_branch_island_simple_question,0.285
matrix_question_npi_licensor_present,0.02
npi_present_1,0.223
npi_present_2,0.213
only_npi_licensor_present,0.507
only_npi_scope,0.308
passive_1,0.629
passive_2,0.614
principle_A_c_command,0.383
principle_A_case_1,1.0
principle_A_case_2,0.454
principle_A_domain_1,0.996
principle_A_domain_2,0.534
principle_A_domain_3,0.525
principle_A_reconstruction,0.385
regular_plural_subject_verb_agreement_1,0.46
regular_plural_subject_verb_agreement_2,0.462
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.579
sentential_subject_island,0.465
superlative_quantifiers_1,0.31
superlative_quantifiers_2,0.36
tough_vs_raising_1,0.521
tough_vs_raising_2,0.558
transitive,0.606
wh_island,0.943
wh_questions_object_gap,0.609
wh_questions_subject_gap,0.947
wh_questions_subject_gap_long_distance,0.882
wh_vs_that_no_gap,0.971
wh_vs_that_no_gap_long_distance,0.963
wh_vs_that_with_gap,0.055
wh_vs_that_with_gap_long_distance,0.04
