,best
adjunct_island,0.638
superlative_quantifiers_2,0.693
anaphor_gender_agreement,0.605
tough_vs_raising_1,0.407
anaphor_number_agreement,0.522
tough_vs_raising_2,0.62
animate_subject_passive,0.595
wh_questions_subject_gap,0.814
animate_subject_trans,0.489
causative,0.463
wh_vs_that_no_gap,0.685
complex_NP_island,0.379
coordinate_structure_constraint_complex_left_branch,0.17
left_branch_island_echo_question,0.684
coordinate_structure_constraint_object_extraction,0.27
transitive,0.592
determiner_noun_agreement_1,0.552
wh_island,0.826
determiner_noun_agreement_2,0.527
only_npi_scope,0.274
determiner_noun_agreement_irregular_1,0.563
passive_1,0.472
determiner_noun_agreement_irregular_2,0.614
principle_A_domain_1,0.995
determiner_noun_agreement_with_adj_2,0.498
left_branch_island_simple_question,0.263
determiner_noun_agreement_with_adj_irregular_1,0.562
matrix_question_npi_licensor_present,0.067
determiner_noun_agreement_with_adj_irregular_2,0.537
npi_present_1,0.206
determiner_noun_agreement_with_adjective_1,0.508
principle_A_domain_2,0.516
distractor_agreement_relational_noun,0.454
principle_A_domain_3,0.501
distractor_agreement_relative_clause,0.435
drop_argument,0.411
wh_vs_that_with_gap,0.34
ellipsis_n_bar_1,0.312
ellipsis_n_bar_2,0.564
principle_A_reconstruction,0.256
existential_there_object_raising,0.67
regular_plural_subject_verb_agreement_1,0.496
existential_there_quantifiers_1,0.805
regular_plural_subject_verb_agreement_2,0.515
existential_there_quantifiers_2,0.506
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.547
wh_questions_object_gap,0.451
expletive_it_object_raising,0.607
inchoative,0.501
intransitive,0.411
sentential_negation_npi_scope,0.709
irregular_past_participle_adjectives,0.619
sentential_subject_island,0.563
irregular_past_participle_verbs,0.797
npi_present_2,0.217
irregular_plural_subject_verb_agreement_1,0.591
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.557
passive_2,0.415
principle_A_c_command,0.622
principle_A_case_1,0.999
principle_A_case_2,0.487
superlative_quantifiers_1,0.46
wh_questions_subject_gap_long_distance,0.855
wh_vs_that_no_gap_long_distance,0.756
wh_vs_that_with_gap_long_distance,0.33
