,best
adjunct_island,0.568
anaphor_gender_agreement,0.633
anaphor_number_agreement,0.563
animate_subject_passive,0.575
animate_subject_trans,0.521
causative,0.456
complex_NP_island,0.441
coordinate_structure_constraint_complex_left_branch,0.199
coordinate_structure_constraint_object_extraction,0.281
determiner_noun_agreement_1,0.52
determiner_noun_agreement_2,0.509
determiner_noun_agreement_irregular_1,0.541
determiner_noun_agreement_irregular_2,0.596
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.546
determiner_noun_agreement_with_adj_irregular_2,0.532
determiner_noun_agreement_with_adjective_1,0.495
distractor_agreement_relational_noun,0.458
distractor_agreement_relative_clause,0.467
drop_argument,0.406
ellipsis_n_bar_1,0.24
ellipsis_n_bar_2,0.501
existential_there_object_raising,0.671
existential_there_quantifiers_1,0.766
existential_there_quantifiers_2,0.292
existential_there_subject_raising,0.549
expletive_it_object_raising,0.614
inchoative,0.478
intransitive,0.387
irregular_past_participle_adjectives,0.429
irregular_past_participle_verbs,0.783
irregular_plural_subject_verb_agreement_1,0.583
irregular_plural_subject_verb_agreement_2,0.549
left_branch_island_echo_question,0.595
left_branch_island_simple_question,0.294
matrix_question_npi_licensor_present,0.06
npi_present_1,0.349
npi_present_2,0.348
only_npi_licensor_present,0.0
only_npi_scope,0.091
passive_1,0.461
passive_2,0.442
principle_A_c_command,0.582
principle_A_case_1,1.0
principle_A_case_2,0.466
principle_A_domain_1,0.998
principle_A_domain_2,0.509
principle_A_domain_3,0.488
principle_A_reconstruction,0.201
regular_plural_subject_verb_agreement_1,0.525
regular_plural_subject_verb_agreement_2,0.512
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.646
sentential_subject_island,0.544
superlative_quantifiers_1,0.489
superlative_quantifiers_2,0.652
tough_vs_raising_1,0.432
tough_vs_raising_2,0.609
transitive,0.569
wh_island,0.954
wh_questions_object_gap,0.44
wh_questions_subject_gap,0.752
wh_questions_subject_gap_long_distance,0.775
wh_vs_that_no_gap,0.757
wh_vs_that_no_gap_long_distance,0.816
wh_vs_that_with_gap,0.285
wh_vs_that_with_gap_long_distance,0.262
