,best
adjunct_island,0.5
anaphor_gender_agreement,0.771
anaphor_number_agreement,0.646
animate_subject_passive,0.51
animate_subject_trans,0.413
causative,0.463
complex_NP_island,0.457
coordinate_structure_constraint_complex_left_branch,0.415
coordinate_structure_constraint_object_extraction,0.483
determiner_noun_agreement_1,0.542
determiner_noun_agreement_2,0.487
determiner_noun_agreement_irregular_1,0.511
determiner_noun_agreement_irregular_2,0.536
determiner_noun_agreement_with_adj_2,0.476
determiner_noun_agreement_with_adj_irregular_1,0.521
determiner_noun_agreement_with_adj_irregular_2,0.547
determiner_noun_agreement_with_adjective_1,0.504
distractor_agreement_relational_noun,0.475
distractor_agreement_relative_clause,0.51
drop_argument,0.569
ellipsis_n_bar_1,0.133
ellipsis_n_bar_2,0.403
existential_there_object_raising,0.617
existential_there_quantifiers_1,0.785
existential_there_quantifiers_2,0.026
existential_there_subject_raising,0.548
expletive_it_object_raising,0.602
inchoative,0.405
intransitive,0.481
irregular_past_participle_adjectives,0.534
irregular_past_participle_verbs,0.679
irregular_plural_subject_verb_agreement_1,0.528
irregular_plural_subject_verb_agreement_2,0.476
left_branch_island_echo_question,0.601
left_branch_island_simple_question,0.482
matrix_question_npi_licensor_present,0.049
npi_present_1,0.279
npi_present_2,0.243
only_npi_licensor_present,0.157
only_npi_scope,0.465
passive_1,0.563
passive_2,0.576
principle_A_c_command,0.447
principle_A_case_1,0.95
principle_A_case_2,0.426
principle_A_domain_1,0.352
principle_A_domain_2,0.432
principle_A_domain_3,0.531
principle_A_reconstruction,0.425
regular_plural_subject_verb_agreement_1,0.559
regular_plural_subject_verb_agreement_2,0.468
sentential_negation_npi_licensor_present,0.915
sentential_negation_npi_scope,0.696
sentential_subject_island,0.498
superlative_quantifiers_1,0.042
superlative_quantifiers_2,0.061
tough_vs_raising_1,0.485
tough_vs_raising_2,0.527
transitive,0.587
wh_island,0.767
wh_questions_object_gap,0.581
wh_questions_subject_gap,0.858
wh_questions_subject_gap_long_distance,0.759
wh_vs_that_no_gap,0.746
wh_vs_that_no_gap_long_distance,0.755
wh_vs_that_with_gap,0.253
wh_vs_that_with_gap_long_distance,0.281
