,epoch_4
adjunct_island,0.505
anaphor_gender_agreement,0.772
anaphor_number_agreement,0.638
animate_subject_passive,0.533
animate_subject_trans,0.402
causative,0.471
complex_NP_island,0.494
coordinate_structure_constraint_complex_left_branch,0.374
coordinate_structure_constraint_object_extraction,0.475
determiner_noun_agreement_1,0.529
determiner_noun_agreement_2,0.488
determiner_noun_agreement_irregular_1,0.492
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.54
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.486
distractor_agreement_relational_noun,0.474
distractor_agreement_relative_clause,0.529
drop_argument,0.667
ellipsis_n_bar_1,0.157
ellipsis_n_bar_2,0.346
existential_there_object_raising,0.695
existential_there_quantifiers_1,0.768
existential_there_quantifiers_2,0.635
existential_there_subject_raising,0.579
expletive_it_object_raising,0.675
inchoative,0.36
intransitive,0.503
irregular_past_participle_adjectives,0.451
irregular_past_participle_verbs,0.712
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.507
left_branch_island_echo_question,0.531
left_branch_island_simple_question,0.45
matrix_question_npi_licensor_present,0.138
npi_present_1,0.316
npi_present_2,0.27
only_npi_licensor_present,0.289
only_npi_scope,0.509
passive_1,0.626
passive_2,0.606
principle_A_c_command,0.398
principle_A_case_1,0.997
principle_A_case_2,0.402
principle_A_domain_1,0.955
principle_A_domain_2,0.423
principle_A_domain_3,0.522
principle_A_reconstruction,0.304
regular_plural_subject_verb_agreement_1,0.496
regular_plural_subject_verb_agreement_2,0.456
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.812
sentential_subject_island,0.512
superlative_quantifiers_1,0.371
superlative_quantifiers_2,0.163
tough_vs_raising_1,0.461
tough_vs_raising_2,0.582
transitive,0.606
wh_island,0.88
wh_questions_object_gap,0.541
wh_questions_subject_gap,0.834
wh_questions_subject_gap_long_distance,0.706
wh_vs_that_no_gap,0.758
wh_vs_that_no_gap_long_distance,0.73
wh_vs_that_with_gap,0.233
wh_vs_that_with_gap_long_distance,0.294
