,epoch_6
adjunct_island,0.555
anaphor_gender_agreement,0.668
anaphor_number_agreement,0.51
animate_subject_passive,0.593
animate_subject_trans,0.448
causative,0.422
complex_NP_island,0.479
coordinate_structure_constraint_complex_left_branch,0.579
coordinate_structure_constraint_object_extraction,0.462
determiner_noun_agreement_1,0.521
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.505
determiner_noun_agreement_irregular_2,0.529
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.521
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.522
distractor_agreement_relational_noun,0.469
distractor_agreement_relative_clause,0.516
drop_argument,0.56
ellipsis_n_bar_1,0.369
ellipsis_n_bar_2,0.286
existential_there_object_raising,0.689
existential_there_quantifiers_1,0.748
existential_there_quantifiers_2,0.739
existential_there_subject_raising,0.575
expletive_it_object_raising,0.637
inchoative,0.321
intransitive,0.415
irregular_past_participle_adjectives,0.166
irregular_past_participle_verbs,0.688
irregular_plural_subject_verb_agreement_1,0.524
irregular_plural_subject_verb_agreement_2,0.509
left_branch_island_echo_question,0.56
left_branch_island_simple_question,0.582
matrix_question_npi_licensor_present,0.109
npi_present_1,0.386
npi_present_2,0.313
only_npi_licensor_present,0.974
only_npi_scope,0.682
passive_1,0.634
passive_2,0.62
principle_A_c_command,0.598
principle_A_case_1,1.0
principle_A_case_2,0.441
principle_A_domain_1,1.0
principle_A_domain_2,0.486
principle_A_domain_3,0.516
principle_A_reconstruction,0.34
regular_plural_subject_verb_agreement_1,0.435
regular_plural_subject_verb_agreement_2,0.472
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.549
sentential_subject_island,0.462
superlative_quantifiers_1,0.509
superlative_quantifiers_2,0.357
tough_vs_raising_1,0.427
tough_vs_raising_2,0.625
transitive,0.623
wh_island,0.876
wh_questions_object_gap,0.827
wh_questions_subject_gap,0.998
wh_questions_subject_gap_long_distance,0.981
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
