,best
adjunct_island,0.456
superlative_quantifiers_2,0.163
anaphor_gender_agreement,0.374
tough_vs_raising_1,0.455
anaphor_number_agreement,0.519
tough_vs_raising_2,0.586
animate_subject_passive,0.47
wh_questions_subject_gap,0.85
animate_subject_trans,0.434
causative,0.464
wh_vs_that_no_gap,0.763
complex_NP_island,0.602
coordinate_structure_constraint_complex_left_branch,0.519
left_branch_island_echo_question,0.746
coordinate_structure_constraint_object_extraction,0.533
transitive,0.611
determiner_noun_agreement_1,0.498
wh_island,0.932
determiner_noun_agreement_2,0.501
only_npi_scope,0.246
determiner_noun_agreement_irregular_1,0.512
passive_1,0.619
determiner_noun_agreement_irregular_2,0.549
principle_A_domain_1,0.983
determiner_noun_agreement_with_adj_2,0.491
left_branch_island_simple_question,0.646
determiner_noun_agreement_with_adj_irregular_1,0.528
matrix_question_npi_licensor_present,0.081
determiner_noun_agreement_with_adj_irregular_2,0.538
npi_present_1,0.105
determiner_noun_agreement_with_adjective_1,0.502
principle_A_domain_2,0.522
distractor_agreement_relational_noun,0.468
principle_A_domain_3,0.504
distractor_agreement_relative_clause,0.492
drop_argument,0.464
wh_vs_that_with_gap,0.246
ellipsis_n_bar_1,0.237
ellipsis_n_bar_2,0.487
principle_A_reconstruction,0.348
existential_there_object_raising,0.662
regular_plural_subject_verb_agreement_1,0.444
existential_there_quantifiers_1,0.757
regular_plural_subject_verb_agreement_2,0.464
existential_there_quantifiers_2,0.323
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.563
wh_questions_object_gap,0.522
expletive_it_object_raising,0.595
inchoative,0.392
intransitive,0.452
sentential_negation_npi_scope,0.539
irregular_past_participle_adjectives,0.204
sentential_subject_island,0.504
irregular_past_participle_verbs,0.615
npi_present_2,0.054
irregular_plural_subject_verb_agreement_1,0.534
only_npi_licensor_present,0.055
irregular_plural_subject_verb_agreement_2,0.529
passive_2,0.547
principle_A_c_command,0.421
principle_A_case_1,1.0
principle_A_case_2,0.395
superlative_quantifiers_1,0.5
wh_questions_subject_gap_long_distance,0.643
wh_vs_that_no_gap_long_distance,0.757
wh_vs_that_with_gap_long_distance,0.299
