,epoch_0
adjunct_island,0.561
anaphor_gender_agreement,0.617
anaphor_number_agreement,0.531
animate_subject_passive,0.557
animate_subject_trans,0.441
causative,0.437
complex_NP_island,0.411
coordinate_structure_constraint_complex_left_branch,0.565
coordinate_structure_constraint_object_extraction,0.382
determiner_noun_agreement_1,0.509
determiner_noun_agreement_2,0.482
determiner_noun_agreement_irregular_1,0.477
determiner_noun_agreement_irregular_2,0.485
determiner_noun_agreement_with_adj_2,0.498
determiner_noun_agreement_with_adj_irregular_1,0.484
determiner_noun_agreement_with_adj_irregular_2,0.496
determiner_noun_agreement_with_adjective_1,0.52
distractor_agreement_relational_noun,0.441
distractor_agreement_relative_clause,0.5
drop_argument,0.641
ellipsis_n_bar_1,0.465
ellipsis_n_bar_2,0.426
existential_there_object_raising,0.56
existential_there_quantifiers_1,0.507
existential_there_quantifiers_2,0.711
existential_there_subject_raising,0.413
expletive_it_object_raising,0.512
inchoative,0.444
intransitive,0.568
irregular_past_participle_adjectives,0.606
irregular_past_participle_verbs,0.362
irregular_plural_subject_verb_agreement_1,0.466
irregular_plural_subject_verb_agreement_2,0.559
left_branch_island_echo_question,0.426
left_branch_island_simple_question,0.574
matrix_question_npi_licensor_present,0.516
npi_present_1,0.607
npi_present_2,0.732
only_npi_licensor_present,0.642
only_npi_scope,0.497
passive_1,0.595
passive_2,0.582
principle_A_c_command,0.496
principle_A_case_1,0.575
principle_A_case_2,0.484
principle_A_domain_1,0.705
principle_A_domain_2,0.449
principle_A_domain_3,0.482
principle_A_reconstruction,0.537
regular_plural_subject_verb_agreement_1,0.502
regular_plural_subject_verb_agreement_2,0.523
sentential_negation_npi_licensor_present,0.916
sentential_negation_npi_scope,0.683
sentential_subject_island,0.521
superlative_quantifiers_1,0.516
superlative_quantifiers_2,0.556
tough_vs_raising_1,0.526
tough_vs_raising_2,0.453
transitive,0.477
wh_island,0.425
wh_questions_object_gap,0.708
wh_questions_subject_gap,0.781
wh_questions_subject_gap_long_distance,0.671
wh_vs_that_no_gap,0.662
wh_vs_that_no_gap_long_distance,0.488
wh_vs_that_with_gap,0.313
wh_vs_that_with_gap_long_distance,0.526
