,best
adjunct_island,0.588
superlative_quantifiers_2,0.575
anaphor_gender_agreement,0.611
tough_vs_raising_1,0.448
anaphor_number_agreement,0.502
tough_vs_raising_2,0.598
animate_subject_passive,0.58
wh_questions_subject_gap,0.788
animate_subject_trans,0.501
causative,0.481
wh_vs_that_no_gap,0.666
complex_NP_island,0.381
coordinate_structure_constraint_complex_left_branch,0.239
left_branch_island_echo_question,0.726
coordinate_structure_constraint_object_extraction,0.249
transitive,0.576
determiner_noun_agreement_1,0.534
wh_island,0.905
determiner_noun_agreement_2,0.515
only_npi_scope,0.196
determiner_noun_agreement_irregular_1,0.539
passive_1,0.482
determiner_noun_agreement_irregular_2,0.593
principle_A_domain_1,0.998
determiner_noun_agreement_with_adj_2,0.486
left_branch_island_simple_question,0.352
determiner_noun_agreement_with_adj_irregular_1,0.546
matrix_question_npi_licensor_present,0.038
determiner_noun_agreement_with_adj_irregular_2,0.525
npi_present_1,0.308
determiner_noun_agreement_with_adjective_1,0.497
principle_A_domain_2,0.525
distractor_agreement_relational_noun,0.47
principle_A_domain_3,0.506
distractor_agreement_relative_clause,0.467
drop_argument,0.413
wh_vs_that_with_gap,0.358
ellipsis_n_bar_1,0.291
ellipsis_n_bar_2,0.524
principle_A_reconstruction,0.203
existential_there_object_raising,0.676
regular_plural_subject_verb_agreement_1,0.521
existential_there_quantifiers_1,0.762
regular_plural_subject_verb_agreement_2,0.501
existential_there_quantifiers_2,0.379
sentential_negation_npi_licensor_present,0.997
existential_there_subject_raising,0.554
wh_questions_object_gap,0.434
expletive_it_object_raising,0.617
inchoative,0.479
intransitive,0.404
sentential_negation_npi_scope,0.686
irregular_past_participle_adjectives,0.417
sentential_subject_island,0.555
irregular_past_participle_verbs,0.811
npi_present_2,0.3
irregular_plural_subject_verb_agreement_1,0.578
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.554
passive_2,0.423
principle_A_c_command,0.549
principle_A_case_1,1.0
principle_A_case_2,0.486
superlative_quantifiers_1,0.499
wh_questions_subject_gap_long_distance,0.839
wh_vs_that_no_gap_long_distance,0.742
wh_vs_that_with_gap_long_distance,0.363
