,best
adjunct_island,0.546
anaphor_gender_agreement,0.399
anaphor_number_agreement,0.513
animate_subject_passive,0.577
animate_subject_trans,0.373
causative,0.451
complex_NP_island,0.54
coordinate_structure_constraint_complex_left_branch,0.496
coordinate_structure_constraint_object_extraction,0.523
determiner_noun_agreement_1,0.503
determiner_noun_agreement_2,0.496
determiner_noun_agreement_irregular_1,0.486
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.475
determiner_noun_agreement_with_adj_irregular_1,0.517
determiner_noun_agreement_with_adj_irregular_2,0.535
determiner_noun_agreement_with_adjective_1,0.525
distractor_agreement_relational_noun,0.494
distractor_agreement_relative_clause,0.512
drop_argument,0.535
ellipsis_n_bar_1,0.228
ellipsis_n_bar_2,0.349
existential_there_object_raising,0.681
existential_there_quantifiers_1,0.746
existential_there_quantifiers_2,0.711
existential_there_subject_raising,0.566
expletive_it_object_raising,0.609
inchoative,0.357
intransitive,0.422
irregular_past_participle_adjectives,0.273
irregular_past_participle_verbs,0.681
irregular_plural_subject_verb_agreement_1,0.52
irregular_plural_subject_verb_agreement_2,0.515
left_branch_island_echo_question,0.73
left_branch_island_simple_question,0.499
matrix_question_npi_licensor_present,0.066
npi_present_1,0.348
npi_present_2,0.361
only_npi_licensor_present,0.259
only_npi_scope,0.222
passive_1,0.641
passive_2,0.608
principle_A_c_command,0.55
principle_A_case_1,1.0
principle_A_case_2,0.457
principle_A_domain_1,0.971
principle_A_domain_2,0.544
principle_A_domain_3,0.523
principle_A_reconstruction,0.412
regular_plural_subject_verb_agreement_1,0.467
regular_plural_subject_verb_agreement_2,0.46
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.377
sentential_subject_island,0.473
superlative_quantifiers_1,0.507
superlative_quantifiers_2,0.261
tough_vs_raising_1,0.483
tough_vs_raising_2,0.566
transitive,0.612
wh_island,0.866
wh_questions_object_gap,0.672
wh_questions_subject_gap,0.971
wh_questions_subject_gap_long_distance,0.916
wh_vs_that_no_gap,0.993
wh_vs_that_no_gap_long_distance,0.993
wh_vs_that_with_gap,0.002
wh_vs_that_with_gap_long_distance,0.009
