,best
adjunct_island,0.465
anaphor_gender_agreement,0.65
anaphor_number_agreement,0.508
animate_subject_passive,0.498
animate_subject_trans,0.593
causative,0.378
complex_NP_island,0.375
coordinate_structure_constraint_complex_left_branch,0.416
coordinate_structure_constraint_object_extraction,0.506
determiner_noun_agreement_1,0.498
determiner_noun_agreement_2,0.507
determiner_noun_agreement_irregular_1,0.517
determiner_noun_agreement_irregular_2,0.48
determiner_noun_agreement_with_adj_2,0.506
determiner_noun_agreement_with_adj_irregular_1,0.522
determiner_noun_agreement_with_adj_irregular_2,0.515
determiner_noun_agreement_with_adjective_1,0.489
distractor_agreement_relational_noun,0.532
distractor_agreement_relative_clause,0.549
drop_argument,0.437
ellipsis_n_bar_1,0.435
ellipsis_n_bar_2,0.477
existential_there_object_raising,0.518
existential_there_quantifiers_1,0.43
existential_there_quantifiers_2,0.735
existential_there_subject_raising,0.491
expletive_it_object_raising,0.477
inchoative,0.482
intransitive,0.442
irregular_past_participle_adjectives,0.563
irregular_past_participle_verbs,0.461
irregular_plural_subject_verb_agreement_1,0.509
irregular_plural_subject_verb_agreement_2,0.508
left_branch_island_echo_question,0.436
left_branch_island_simple_question,0.365
matrix_question_npi_licensor_present,0.441
npi_present_1,0.449
npi_present_2,0.575
only_npi_licensor_present,0.001
only_npi_scope,0.496
passive_1,0.527
passive_2,0.528
principle_A_c_command,0.296
principle_A_case_1,0.546
principle_A_case_2,0.473
principle_A_domain_1,0.628
principle_A_domain_2,0.477
principle_A_domain_3,0.519
principle_A_reconstruction,0.507
regular_plural_subject_verb_agreement_1,0.424
regular_plural_subject_verb_agreement_2,0.482
sentential_negation_npi_licensor_present,0.586
sentential_negation_npi_scope,0.4
sentential_subject_island,0.552
superlative_quantifiers_1,0.55
superlative_quantifiers_2,0.048
tough_vs_raising_1,0.515
tough_vs_raising_2,0.512
transitive,0.545
wh_island,0.426
wh_questions_object_gap,0.762
wh_questions_subject_gap,0.95
wh_questions_subject_gap_long_distance,0.899
wh_vs_that_no_gap,0.973
wh_vs_that_no_gap_long_distance,0.966
wh_vs_that_with_gap,0.023
wh_vs_that_with_gap_long_distance,0.043
