,best
adjunct_island,0.564
anaphor_gender_agreement,0.553
anaphor_number_agreement,0.576
animate_subject_passive,0.597
animate_subject_trans,0.56
causative,0.479
complex_NP_island,0.42
coordinate_structure_constraint_complex_left_branch,0.192
coordinate_structure_constraint_object_extraction,0.526
determiner_noun_agreement_1,0.576
determiner_noun_agreement_2,0.505
determiner_noun_agreement_irregular_1,0.537
determiner_noun_agreement_irregular_2,0.551
determiner_noun_agreement_with_adj_2,0.487
determiner_noun_agreement_with_adj_irregular_1,0.53
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.513
distractor_agreement_relational_noun,0.459
distractor_agreement_relative_clause,0.496
drop_argument,0.446
ellipsis_n_bar_1,0.254
ellipsis_n_bar_2,0.462
existential_there_object_raising,0.678
existential_there_quantifiers_1,0.787
existential_there_quantifiers_2,0.215
existential_there_subject_raising,0.551
expletive_it_object_raising,0.615
inchoative,0.533
intransitive,0.444
irregular_past_participle_adjectives,0.54
irregular_past_participle_verbs,0.643
irregular_plural_subject_verb_agreement_1,0.579
irregular_plural_subject_verb_agreement_2,0.585
left_branch_island_echo_question,0.597
left_branch_island_simple_question,0.246
matrix_question_npi_licensor_present,0.155
npi_present_1,0.324
npi_present_2,0.322
only_npi_licensor_present,0.0
only_npi_scope,0.094
passive_1,0.447
passive_2,0.39
principle_A_c_command,0.428
principle_A_case_1,1.0
principle_A_case_2,0.471
principle_A_domain_1,0.988
principle_A_domain_2,0.513
principle_A_domain_3,0.495
principle_A_reconstruction,0.131
regular_plural_subject_verb_agreement_1,0.62
regular_plural_subject_verb_agreement_2,0.496
sentential_negation_npi_licensor_present,0.986
sentential_negation_npi_scope,0.599
sentential_subject_island,0.479
superlative_quantifiers_1,0.404
superlative_quantifiers_2,0.35
tough_vs_raising_1,0.513
tough_vs_raising_2,0.544
transitive,0.563
wh_island,0.796
wh_questions_object_gap,0.5
wh_questions_subject_gap,0.829
wh_questions_subject_gap_long_distance,0.915
wh_vs_that_no_gap,0.91
wh_vs_that_no_gap_long_distance,0.938
wh_vs_that_with_gap,0.145
wh_vs_that_with_gap_long_distance,0.092
