,epoch_2
adjunct_island,0.501
anaphor_gender_agreement,0.639
anaphor_number_agreement,0.523
animate_subject_passive,0.586
animate_subject_trans,0.53
causative,0.435
complex_NP_island,0.264
coordinate_structure_constraint_complex_left_branch,0.687
coordinate_structure_constraint_object_extraction,0.372
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.479
determiner_noun_agreement_irregular_1,0.509
determiner_noun_agreement_irregular_2,0.526
determiner_noun_agreement_with_adj_2,0.483
determiner_noun_agreement_with_adj_irregular_1,0.502
determiner_noun_agreement_with_adj_irregular_2,0.518
determiner_noun_agreement_with_adjective_1,0.515
distractor_agreement_relational_noun,0.495
distractor_agreement_relative_clause,0.524
drop_argument,0.58
ellipsis_n_bar_1,0.446
ellipsis_n_bar_2,0.36
existential_there_object_raising,0.589
existential_there_quantifiers_1,0.373
existential_there_quantifiers_2,0.748
existential_there_subject_raising,0.368
expletive_it_object_raising,0.578
inchoative,0.397
intransitive,0.484
irregular_past_participle_adjectives,0.78
irregular_past_participle_verbs,0.376
irregular_plural_subject_verb_agreement_1,0.493
irregular_plural_subject_verb_agreement_2,0.544
left_branch_island_echo_question,0.586
left_branch_island_simple_question,0.689
matrix_question_npi_licensor_present,0.468
npi_present_1,0.655
npi_present_2,0.606
only_npi_licensor_present,1.0
only_npi_scope,0.935
passive_1,0.594
passive_2,0.585
principle_A_c_command,0.477
principle_A_case_1,0.684
principle_A_case_2,0.47
principle_A_domain_1,0.85
principle_A_domain_2,0.48
principle_A_domain_3,0.48
principle_A_reconstruction,0.577
regular_plural_subject_verb_agreement_1,0.501
regular_plural_subject_verb_agreement_2,0.524
sentential_negation_npi_licensor_present,0.866
sentential_negation_npi_scope,0.826
sentential_subject_island,0.463
superlative_quantifiers_1,0.26
superlative_quantifiers_2,0.118
tough_vs_raising_1,0.494
tough_vs_raising_2,0.528
transitive,0.543
wh_island,0.646
wh_questions_object_gap,0.814
wh_questions_subject_gap,0.92
wh_questions_subject_gap_long_distance,0.958
wh_vs_that_no_gap,0.84
wh_vs_that_no_gap_long_distance,0.743
wh_vs_that_with_gap,0.148
wh_vs_that_with_gap_long_distance,0.282
