,best
adjunct_island,0.48
superlative_quantifiers_2,0.098
anaphor_gender_agreement,0.488
tough_vs_raising_1,0.552
anaphor_number_agreement,0.533
tough_vs_raising_2,0.481
animate_subject_passive,0.463
wh_questions_subject_gap,0.548
animate_subject_trans,0.481
causative,0.474
wh_vs_that_no_gap,0.661
complex_NP_island,0.483
coordinate_structure_constraint_complex_left_branch,0.167
left_branch_island_echo_question,0.183
coordinate_structure_constraint_object_extraction,0.524
transitive,0.564
determiner_noun_agreement_1,0.48
wh_island,0.545
determiner_noun_agreement_2,0.505
only_npi_scope,0.663
determiner_noun_agreement_irregular_1,0.52
passive_1,0.56
determiner_noun_agreement_irregular_2,0.52
principle_A_domain_1,0.295
determiner_noun_agreement_with_adj_2,0.481
left_branch_island_simple_question,0.156
determiner_noun_agreement_with_adj_irregular_1,0.558
matrix_question_npi_licensor_present,0.227
determiner_noun_agreement_with_adj_irregular_2,0.48
npi_present_1,0.178
determiner_noun_agreement_with_adjective_1,0.474
principle_A_domain_2,0.52
distractor_agreement_relational_noun,0.527
principle_A_domain_3,0.507
distractor_agreement_relative_clause,0.527
drop_argument,0.682
wh_vs_that_with_gap,0.286
ellipsis_n_bar_1,0.306
ellipsis_n_bar_2,0.394
principle_A_reconstruction,0.408
existential_there_object_raising,0.594
regular_plural_subject_verb_agreement_1,0.441
existential_there_quantifiers_1,0.576
regular_plural_subject_verb_agreement_2,0.499
existential_there_quantifiers_2,0.205
sentential_negation_npi_licensor_present,0.819
existential_there_subject_raising,0.498
wh_questions_object_gap,0.373
expletive_it_object_raising,0.557
inchoative,0.553
intransitive,0.634
sentential_negation_npi_scope,0.293
irregular_past_participle_adjectives,0.589
sentential_subject_island,0.494
irregular_past_participle_verbs,0.427
npi_present_2,0.235
irregular_plural_subject_verb_agreement_1,0.517
only_npi_licensor_present,1.0
irregular_plural_subject_verb_agreement_2,0.485
passive_2,0.546
principle_A_c_command,0.339
principle_A_case_1,0.771
principle_A_case_2,0.538
superlative_quantifiers_1,0.031
wh_questions_subject_gap_long_distance,0.448
wh_vs_that_no_gap_long_distance,0.604
wh_vs_that_with_gap_long_distance,0.377
