,best
adjunct_island,0.459
superlative_quantifiers_2,0.319
anaphor_gender_agreement,0.617
tough_vs_raising_1,0.597
anaphor_number_agreement,0.524
tough_vs_raising_2,0.409
animate_subject_passive,0.463
wh_questions_subject_gap,0.827
animate_subject_trans,0.624
causative,0.378
wh_vs_that_no_gap,0.921
complex_NP_island,0.408
coordinate_structure_constraint_complex_left_branch,0.373
left_branch_island_echo_question,0.323
coordinate_structure_constraint_object_extraction,0.491
transitive,0.493
determiner_noun_agreement_1,0.496
wh_island,0.596
determiner_noun_agreement_2,0.515
only_npi_scope,0.653
determiner_noun_agreement_irregular_1,0.495
passive_1,0.491
determiner_noun_agreement_irregular_2,0.473
principle_A_domain_1,0.103
determiner_noun_agreement_with_adj_2,0.536
left_branch_island_simple_question,0.316
determiner_noun_agreement_with_adj_irregular_1,0.545
matrix_question_npi_licensor_present,0.572
determiner_noun_agreement_with_adj_irregular_2,0.474
npi_present_1,0.351
determiner_noun_agreement_with_adjective_1,0.497
principle_A_domain_2,0.505
distractor_agreement_relational_noun,0.575
principle_A_domain_3,0.53
distractor_agreement_relative_clause,0.545
drop_argument,0.545
wh_vs_that_with_gap,0.07
ellipsis_n_bar_1,0.449
ellipsis_n_bar_2,0.473
principle_A_reconstruction,0.473
existential_there_object_raising,0.445
regular_plural_subject_verb_agreement_1,0.474
existential_there_quantifiers_1,0.273
regular_plural_subject_verb_agreement_2,0.507
existential_there_quantifiers_2,0.744
sentential_negation_npi_licensor_present,0.161
existential_there_subject_raising,0.418
wh_questions_object_gap,0.595
expletive_it_object_raising,0.433
inchoative,0.59
intransitive,0.616
sentential_negation_npi_scope,0.3
irregular_past_participle_adjectives,0.589
sentential_subject_island,0.549
irregular_past_participle_verbs,0.381
npi_present_2,0.471
irregular_plural_subject_verb_agreement_1,0.502
only_npi_licensor_present,0.015
irregular_plural_subject_verb_agreement_2,0.475
passive_2,0.528
principle_A_c_command,0.289
principle_A_case_1,0.184
principle_A_case_2,0.494
superlative_quantifiers_1,0.478
wh_questions_subject_gap_long_distance,0.739
wh_vs_that_no_gap_long_distance,0.902
wh_vs_that_with_gap_long_distance,0.068
