,best
adjunct_island,0.628
superlative_quantifiers_2,0.66
anaphor_gender_agreement,0.603
tough_vs_raising_1,0.415
anaphor_number_agreement,0.512
tough_vs_raising_2,0.619
animate_subject_passive,0.589
wh_questions_subject_gap,0.783
animate_subject_trans,0.494
causative,0.464
wh_vs_that_no_gap,0.654
complex_NP_island,0.396
coordinate_structure_constraint_complex_left_branch,0.194
left_branch_island_echo_question,0.723
coordinate_structure_constraint_object_extraction,0.257
transitive,0.574
determiner_noun_agreement_1,0.543
wh_island,0.847
determiner_noun_agreement_2,0.522
only_npi_scope,0.249
determiner_noun_agreement_irregular_1,0.552
passive_1,0.469
determiner_noun_agreement_irregular_2,0.608
principle_A_domain_1,0.997
determiner_noun_agreement_with_adj_2,0.494
left_branch_island_simple_question,0.303
determiner_noun_agreement_with_adj_irregular_1,0.551
matrix_question_npi_licensor_present,0.054
determiner_noun_agreement_with_adj_irregular_2,0.536
npi_present_1,0.243
determiner_noun_agreement_with_adjective_1,0.503
principle_A_domain_2,0.531
distractor_agreement_relational_noun,0.462
principle_A_domain_3,0.504
distractor_agreement_relative_clause,0.453
drop_argument,0.418
wh_vs_that_with_gap,0.372
ellipsis_n_bar_1,0.304
ellipsis_n_bar_2,0.549
principle_A_reconstruction,0.231
existential_there_object_raising,0.665
regular_plural_subject_verb_agreement_1,0.505
existential_there_quantifiers_1,0.78
regular_plural_subject_verb_agreement_2,0.51
existential_there_quantifiers_2,0.452
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.544
wh_questions_object_gap,0.431
expletive_it_object_raising,0.615
inchoative,0.493
intransitive,0.401
sentential_negation_npi_scope,0.695
irregular_past_participle_adjectives,0.518
sentential_subject_island,0.563
irregular_past_participle_verbs,0.793
npi_present_2,0.252
irregular_plural_subject_verb_agreement_1,0.582
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.555
passive_2,0.417
principle_A_c_command,0.592
principle_A_case_1,0.999
principle_A_case_2,0.482
superlative_quantifiers_1,0.456
wh_questions_subject_gap_long_distance,0.836
wh_vs_that_no_gap_long_distance,0.742
wh_vs_that_with_gap_long_distance,0.352
