,best
adjunct_island,0.486
anaphor_gender_agreement,0.388
anaphor_number_agreement,0.472
animate_subject_passive,0.508
animate_subject_trans,0.543
causative,0.491
complex_NP_island,0.57
coordinate_structure_constraint_complex_left_branch,0.45
coordinate_structure_constraint_object_extraction,0.525
determiner_noun_agreement_1,0.513
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.491
determiner_noun_agreement_irregular_2,0.485
determiner_noun_agreement_with_adj_2,0.511
determiner_noun_agreement_with_adj_irregular_1,0.5
determiner_noun_agreement_with_adj_irregular_2,0.482
determiner_noun_agreement_with_adjective_1,0.517
distractor_agreement_relational_noun,0.491
distractor_agreement_relative_clause,0.505
drop_argument,0.502
ellipsis_n_bar_1,0.426
ellipsis_n_bar_2,0.488
existential_there_object_raising,0.493
existential_there_quantifiers_1,0.748
existential_there_quantifiers_2,0.497
existential_there_subject_raising,0.443
expletive_it_object_raising,0.507
inchoative,0.448
intransitive,0.488
irregular_past_participle_adjectives,0.522
irregular_past_participle_verbs,0.429
irregular_plural_subject_verb_agreement_1,0.466
irregular_plural_subject_verb_agreement_2,0.52
left_branch_island_echo_question,0.451
left_branch_island_simple_question,0.484
matrix_question_npi_licensor_present,0.188
npi_present_1,0.278
npi_present_2,0.47
only_npi_licensor_present,0.884
only_npi_scope,0.65
passive_1,0.533
passive_2,0.534
principle_A_c_command,0.556
principle_A_case_1,0.524
principle_A_case_2,0.485
principle_A_domain_1,0.669
principle_A_domain_2,0.537
principle_A_domain_3,0.5
principle_A_reconstruction,0.486
regular_plural_subject_verb_agreement_1,0.435
regular_plural_subject_verb_agreement_2,0.48
sentential_negation_npi_licensor_present,0.986
sentential_negation_npi_scope,0.516
sentential_subject_island,0.477
superlative_quantifiers_1,0.793
superlative_quantifiers_2,0.217
tough_vs_raising_1,0.424
tough_vs_raising_2,0.585
transitive,0.549
wh_island,0.275
wh_questions_object_gap,0.778
wh_questions_subject_gap,0.849
wh_questions_subject_gap_long_distance,0.768
wh_vs_that_no_gap,0.912
wh_vs_that_no_gap_long_distance,0.865
wh_vs_that_with_gap,0.128
wh_vs_that_with_gap_long_distance,0.152
