,best
adjunct_island,0.471
anaphor_gender_agreement,0.8
anaphor_number_agreement,0.642
animate_subject_passive,0.481
animate_subject_trans,0.471
causative,0.447
complex_NP_island,0.427
coordinate_structure_constraint_complex_left_branch,0.479
coordinate_structure_constraint_object_extraction,0.455
determiner_noun_agreement_1,0.528
determiner_noun_agreement_2,0.523
determiner_noun_agreement_irregular_1,0.495
determiner_noun_agreement_irregular_2,0.549
determiner_noun_agreement_with_adj_2,0.486
determiner_noun_agreement_with_adj_irregular_1,0.481
determiner_noun_agreement_with_adj_irregular_2,0.542
determiner_noun_agreement_with_adjective_1,0.512
distractor_agreement_relational_noun,0.471
distractor_agreement_relative_clause,0.505
drop_argument,0.547
ellipsis_n_bar_1,0.138
ellipsis_n_bar_2,0.413
existential_there_object_raising,0.608
existential_there_quantifiers_1,0.785
existential_there_quantifiers_2,0.001
existential_there_subject_raising,0.574
expletive_it_object_raising,0.598
inchoative,0.44
intransitive,0.504
irregular_past_participle_adjectives,0.415
irregular_past_participle_verbs,0.696
irregular_plural_subject_verb_agreement_1,0.528
irregular_plural_subject_verb_agreement_2,0.518
left_branch_island_echo_question,0.577
left_branch_island_simple_question,0.535
matrix_question_npi_licensor_present,0.051
npi_present_1,0.446
npi_present_2,0.389
only_npi_licensor_present,0.008
only_npi_scope,0.444
passive_1,0.571
passive_2,0.577
principle_A_c_command,0.474
principle_A_case_1,0.904
principle_A_case_2,0.444
principle_A_domain_1,0.361
principle_A_domain_2,0.419
principle_A_domain_3,0.509
principle_A_reconstruction,0.445
regular_plural_subject_verb_agreement_1,0.568
regular_plural_subject_verb_agreement_2,0.46
sentential_negation_npi_licensor_present,0.757
sentential_negation_npi_scope,0.696
sentential_subject_island,0.478
superlative_quantifiers_1,0.082
superlative_quantifiers_2,0.027
tough_vs_raising_1,0.432
tough_vs_raising_2,0.581
transitive,0.563
wh_island,0.716
wh_questions_object_gap,0.53
wh_questions_subject_gap,0.81
wh_questions_subject_gap_long_distance,0.697
wh_vs_that_no_gap,0.67
wh_vs_that_no_gap_long_distance,0.678
wh_vs_that_with_gap,0.314
wh_vs_that_with_gap_long_distance,0.349
