,epoch_6
adjunct_island,0.51
anaphor_gender_agreement,0.658
anaphor_number_agreement,0.559
animate_subject_passive,0.563
animate_subject_trans,0.428
causative,0.444
complex_NP_island,0.52
coordinate_structure_constraint_complex_left_branch,0.307
coordinate_structure_constraint_object_extraction,0.517
determiner_noun_agreement_1,0.529
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.509
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.531
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.51
distractor_agreement_relational_noun,0.497
distractor_agreement_relative_clause,0.529
drop_argument,0.566
ellipsis_n_bar_1,0.385
ellipsis_n_bar_2,0.308
existential_there_object_raising,0.714
existential_there_quantifiers_1,0.713
existential_there_quantifiers_2,0.43
existential_there_subject_raising,0.611
expletive_it_object_raising,0.667
inchoative,0.333
intransitive,0.354
irregular_past_participle_adjectives,0.61
irregular_past_participle_verbs,0.569
irregular_plural_subject_verb_agreement_1,0.506
irregular_plural_subject_verb_agreement_2,0.507
left_branch_island_echo_question,0.46
left_branch_island_simple_question,0.304
matrix_question_npi_licensor_present,0.081
npi_present_1,0.22
npi_present_2,0.25
only_npi_licensor_present,0.74
only_npi_scope,0.646
passive_1,0.641
passive_2,0.614
principle_A_c_command,0.418
principle_A_case_1,1.0
principle_A_case_2,0.442
principle_A_domain_1,1.0
principle_A_domain_2,0.462
principle_A_domain_3,0.524
principle_A_reconstruction,0.29
regular_plural_subject_verb_agreement_1,0.444
regular_plural_subject_verb_agreement_2,0.469
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.379
sentential_subject_island,0.509
superlative_quantifiers_1,0.497
superlative_quantifiers_2,0.2
tough_vs_raising_1,0.468
tough_vs_raising_2,0.593
transitive,0.622
wh_island,0.949
wh_questions_object_gap,0.8
wh_questions_subject_gap,0.989
wh_questions_subject_gap_long_distance,0.967
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.002
