,best
adjunct_island,0.468
anaphor_gender_agreement,0.76
anaphor_number_agreement,0.604
animate_subject_passive,0.463
animate_subject_trans,0.487
causative,0.406
complex_NP_island,0.404
coordinate_structure_constraint_complex_left_branch,0.526
coordinate_structure_constraint_object_extraction,0.488
determiner_noun_agreement_1,0.529
determiner_noun_agreement_2,0.494
determiner_noun_agreement_irregular_1,0.522
determiner_noun_agreement_irregular_2,0.517
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.513
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.503
distractor_agreement_relational_noun,0.485
distractor_agreement_relative_clause,0.48
drop_argument,0.529
ellipsis_n_bar_1,0.302
ellipsis_n_bar_2,0.445
existential_there_object_raising,0.617
existential_there_quantifiers_1,0.74
existential_there_quantifiers_2,0.014
existential_there_subject_raising,0.52
expletive_it_object_raising,0.584
inchoative,0.472
intransitive,0.508
irregular_past_participle_adjectives,0.404
irregular_past_participle_verbs,0.643
irregular_plural_subject_verb_agreement_1,0.516
irregular_plural_subject_verb_agreement_2,0.514
left_branch_island_echo_question,0.516
left_branch_island_simple_question,0.504
matrix_question_npi_licensor_present,0.156
npi_present_1,0.596
npi_present_2,0.543
only_npi_licensor_present,0.232
only_npi_scope,0.344
passive_1,0.53
passive_2,0.501
principle_A_c_command,0.478
principle_A_case_1,0.916
principle_A_case_2,0.484
principle_A_domain_1,0.457
principle_A_domain_2,0.445
principle_A_domain_3,0.507
principle_A_reconstruction,0.512
regular_plural_subject_verb_agreement_1,0.479
regular_plural_subject_verb_agreement_2,0.5
sentential_negation_npi_licensor_present,0.691
sentential_negation_npi_scope,0.712
sentential_subject_island,0.496
superlative_quantifiers_1,0.378
superlative_quantifiers_2,0.051
tough_vs_raising_1,0.482
tough_vs_raising_2,0.529
transitive,0.509
wh_island,0.684
wh_questions_object_gap,0.469
wh_questions_subject_gap,0.597
wh_questions_subject_gap_long_distance,0.589
wh_vs_that_no_gap,0.558
wh_vs_that_no_gap_long_distance,0.617
wh_vs_that_with_gap,0.433
wh_vs_that_with_gap_long_distance,0.384
