,epoch_8
adjunct_island,0.5
anaphor_gender_agreement,0.77
anaphor_number_agreement,0.633
animate_subject_passive,0.538
animate_subject_trans,0.409
causative,0.457
complex_NP_island,0.464
coordinate_structure_constraint_complex_left_branch,0.335
coordinate_structure_constraint_object_extraction,0.472
determiner_noun_agreement_1,0.538
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.48
determiner_noun_agreement_irregular_2,0.528
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.525
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.485
distractor_agreement_relational_noun,0.462
distractor_agreement_relative_clause,0.522
drop_argument,0.644
ellipsis_n_bar_1,0.146
ellipsis_n_bar_2,0.335
existential_there_object_raising,0.703
existential_there_quantifiers_1,0.811
existential_there_quantifiers_2,0.682
existential_there_subject_raising,0.579
expletive_it_object_raising,0.663
inchoative,0.372
intransitive,0.475
irregular_past_participle_adjectives,0.44
irregular_past_participle_verbs,0.726
irregular_plural_subject_verb_agreement_1,0.527
irregular_plural_subject_verb_agreement_2,0.497
left_branch_island_echo_question,0.502
left_branch_island_simple_question,0.348
matrix_question_npi_licensor_present,0.14
npi_present_1,0.34
npi_present_2,0.292
only_npi_licensor_present,0.343
only_npi_scope,0.541
passive_1,0.634
passive_2,0.593
principle_A_c_command,0.377
principle_A_case_1,1.0
principle_A_case_2,0.406
principle_A_domain_1,0.993
principle_A_domain_2,0.442
principle_A_domain_3,0.536
principle_A_reconstruction,0.352
regular_plural_subject_verb_agreement_1,0.496
regular_plural_subject_verb_agreement_2,0.444
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.854
sentential_subject_island,0.516
superlative_quantifiers_1,0.328
superlative_quantifiers_2,0.193
tough_vs_raising_1,0.426
tough_vs_raising_2,0.584
transitive,0.614
wh_island,0.923
wh_questions_object_gap,0.529
wh_questions_subject_gap,0.884
wh_questions_subject_gap_long_distance,0.787
wh_vs_that_no_gap,0.805
wh_vs_that_no_gap_long_distance,0.795
wh_vs_that_with_gap,0.187
wh_vs_that_with_gap_long_distance,0.234
