,best
adjunct_island,0.546
anaphor_gender_agreement,0.557
anaphor_number_agreement,0.469
animate_subject_passive,0.536
animate_subject_trans,0.371
causative,0.459
complex_NP_island,0.557
coordinate_structure_constraint_complex_left_branch,0.418
coordinate_structure_constraint_object_extraction,0.515
determiner_noun_agreement_1,0.508
determiner_noun_agreement_2,0.487
determiner_noun_agreement_irregular_1,0.5
determiner_noun_agreement_irregular_2,0.525
determiner_noun_agreement_with_adj_2,0.474
determiner_noun_agreement_with_adj_irregular_1,0.493
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.507
distractor_agreement_relational_noun,0.48
distractor_agreement_relative_clause,0.527
drop_argument,0.484
ellipsis_n_bar_1,0.237
ellipsis_n_bar_2,0.398
existential_there_object_raising,0.71
existential_there_quantifiers_1,0.733
existential_there_quantifiers_2,0.034
existential_there_subject_raising,0.618
expletive_it_object_raising,0.654
inchoative,0.335
intransitive,0.342
irregular_past_participle_adjectives,0.377
irregular_past_participle_verbs,0.631
irregular_plural_subject_verb_agreement_1,0.539
irregular_plural_subject_verb_agreement_2,0.499
left_branch_island_echo_question,0.638
left_branch_island_simple_question,0.431
matrix_question_npi_licensor_present,0.012
npi_present_1,0.197
npi_present_2,0.178
only_npi_licensor_present,0.485
only_npi_scope,0.467
passive_1,0.612
passive_2,0.629
principle_A_c_command,0.39
principle_A_case_1,1.0
principle_A_case_2,0.46
principle_A_domain_1,0.971
principle_A_domain_2,0.522
principle_A_domain_3,0.519
principle_A_reconstruction,0.391
regular_plural_subject_verb_agreement_1,0.457
regular_plural_subject_verb_agreement_2,0.452
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.569
sentential_subject_island,0.5
superlative_quantifiers_1,0.491
superlative_quantifiers_2,0.279
tough_vs_raising_1,0.478
tough_vs_raising_2,0.578
transitive,0.597
wh_island,0.826
wh_questions_object_gap,0.641
wh_questions_subject_gap,0.886
wh_questions_subject_gap_long_distance,0.788
wh_vs_that_no_gap,0.917
wh_vs_that_no_gap_long_distance,0.874
wh_vs_that_with_gap,0.108
wh_vs_that_with_gap_long_distance,0.141
