,best
adjunct_island,0.671
superlative_quantifiers_2,0.501
anaphor_gender_agreement,0.655
tough_vs_raising_1,0.452
anaphor_number_agreement,0.639
tough_vs_raising_2,0.622
animate_subject_passive,0.602
wh_questions_subject_gap,0.804
animate_subject_trans,0.642
causative,0.435
wh_vs_that_no_gap,0.962
complex_NP_island,0.434
coordinate_structure_constraint_complex_left_branch,0.144
left_branch_island_echo_question,0.496
coordinate_structure_constraint_object_extraction,0.396
transitive,0.601
determiner_noun_agreement_1,0.588
wh_island,0.705
determiner_noun_agreement_2,0.496
only_npi_scope,0.253
determiner_noun_agreement_irregular_1,0.523
passive_1,0.59
determiner_noun_agreement_irregular_2,0.557
principle_A_domain_1,0.989
determiner_noun_agreement_with_adj_2,0.475
left_branch_island_simple_question,0.143
determiner_noun_agreement_with_adj_irregular_1,0.533
matrix_question_npi_licensor_present,0.086
determiner_noun_agreement_with_adj_irregular_2,0.537
npi_present_1,0.302
determiner_noun_agreement_with_adjective_1,0.511
principle_A_domain_2,0.519
distractor_agreement_relational_noun,0.44
principle_A_domain_3,0.504
distractor_agreement_relative_clause,0.501
drop_argument,0.537
wh_vs_that_with_gap,0.047
ellipsis_n_bar_1,0.384
ellipsis_n_bar_2,0.512
principle_A_reconstruction,0.232
existential_there_object_raising,0.7
regular_plural_subject_verb_agreement_1,0.527
existential_there_quantifiers_1,0.811
regular_plural_subject_verb_agreement_2,0.453
existential_there_quantifiers_2,0.451
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.493
wh_questions_object_gap,0.565
expletive_it_object_raising,0.66
inchoative,0.498
intransitive,0.472
sentential_negation_npi_scope,0.555
irregular_past_participle_adjectives,0.815
sentential_subject_island,0.458
irregular_past_participle_verbs,0.636
npi_present_2,0.282
irregular_plural_subject_verb_agreement_1,0.563
only_npi_licensor_present,0.465
irregular_plural_subject_verb_agreement_2,0.515
passive_2,0.533
principle_A_c_command,0.428
principle_A_case_1,1.0
principle_A_case_2,0.499
superlative_quantifiers_1,0.305
wh_questions_subject_gap_long_distance,0.786
wh_vs_that_no_gap_long_distance,0.942
wh_vs_that_with_gap_long_distance,0.08
