,best
adjunct_island,0.451
superlative_quantifiers_2,0.716
anaphor_gender_agreement,0.537
tough_vs_raising_1,0.549
anaphor_number_agreement,0.521
tough_vs_raising_2,0.464
animate_subject_passive,0.504
wh_questions_subject_gap,0.452
animate_subject_trans,0.44
causative,0.467
wh_vs_that_no_gap,0.658
complex_NP_island,0.472
coordinate_structure_constraint_complex_left_branch,0.559
left_branch_island_echo_question,0.649
coordinate_structure_constraint_object_extraction,0.561
transitive,0.545
determiner_noun_agreement_1,0.5
wh_island,0.354
determiner_noun_agreement_2,0.498
only_npi_scope,0.738
determiner_noun_agreement_irregular_1,0.503
passive_1,0.525
determiner_noun_agreement_irregular_2,0.487
principle_A_domain_1,0.699
determiner_noun_agreement_with_adj_2,0.506
left_branch_island_simple_question,0.535
determiner_noun_agreement_with_adj_irregular_1,0.469
matrix_question_npi_licensor_present,0.461
determiner_noun_agreement_with_adj_irregular_2,0.486
npi_present_1,0.67
determiner_noun_agreement_with_adjective_1,0.469
principle_A_domain_2,0.515
distractor_agreement_relational_noun,0.522
principle_A_domain_3,0.451
distractor_agreement_relative_clause,0.529
drop_argument,0.385
wh_vs_that_with_gap,0.367
ellipsis_n_bar_1,0.523
ellipsis_n_bar_2,0.429
principle_A_reconstruction,0.613
existential_there_object_raising,0.454
regular_plural_subject_verb_agreement_1,0.431
existential_there_quantifiers_1,0.737
regular_plural_subject_verb_agreement_2,0.498
existential_there_quantifiers_2,0.322
sentential_negation_npi_licensor_present,0.631
existential_there_subject_raising,0.513
wh_questions_object_gap,0.532
expletive_it_object_raising,0.47
inchoative,0.476
intransitive,0.447
sentential_negation_npi_scope,0.795
irregular_past_participle_adjectives,0.538
sentential_subject_island,0.499
irregular_past_participle_verbs,0.448
npi_present_2,0.64
irregular_plural_subject_verb_agreement_1,0.526
only_npi_licensor_present,0.995
irregular_plural_subject_verb_agreement_2,0.457
passive_2,0.498
principle_A_c_command,0.293
principle_A_case_1,0.578
principle_A_case_2,0.468
superlative_quantifiers_1,0.09
wh_questions_subject_gap_long_distance,0.599
wh_vs_that_no_gap_long_distance,0.492
wh_vs_that_with_gap_long_distance,0.545
