,best
adjunct_island,0.605
anaphor_gender_agreement,0.546
anaphor_number_agreement,0.529
animate_subject_passive,0.6
animate_subject_trans,0.561
causative,0.474
complex_NP_island,0.406
coordinate_structure_constraint_complex_left_branch,0.174
coordinate_structure_constraint_object_extraction,0.484
determiner_noun_agreement_1,0.599
determiner_noun_agreement_2,0.504
determiner_noun_agreement_irregular_1,0.545
determiner_noun_agreement_irregular_2,0.566
determiner_noun_agreement_with_adj_2,0.501
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.542
determiner_noun_agreement_with_adjective_1,0.506
distractor_agreement_relational_noun,0.446
distractor_agreement_relative_clause,0.484
drop_argument,0.447
ellipsis_n_bar_1,0.264
ellipsis_n_bar_2,0.493
existential_there_object_raising,0.682
existential_there_quantifiers_1,0.82
existential_there_quantifiers_2,0.248
existential_there_subject_raising,0.546
expletive_it_object_raising,0.621
inchoative,0.541
intransitive,0.449
irregular_past_participle_adjectives,0.576
irregular_past_participle_verbs,0.63
irregular_plural_subject_verb_agreement_1,0.579
irregular_plural_subject_verb_agreement_2,0.625
left_branch_island_echo_question,0.599
left_branch_island_simple_question,0.208
matrix_question_npi_licensor_present,0.164
npi_present_1,0.322
npi_present_2,0.332
only_npi_licensor_present,0.0
only_npi_scope,0.115
passive_1,0.456
passive_2,0.394
principle_A_c_command,0.484
principle_A_case_1,1.0
principle_A_case_2,0.482
principle_A_domain_1,0.978
principle_A_domain_2,0.523
principle_A_domain_3,0.495
principle_A_reconstruction,0.125
regular_plural_subject_verb_agreement_1,0.626
regular_plural_subject_verb_agreement_2,0.498
sentential_negation_npi_licensor_present,0.978
sentential_negation_npi_scope,0.61
sentential_subject_island,0.485
superlative_quantifiers_1,0.396
superlative_quantifiers_2,0.368
tough_vs_raising_1,0.511
tough_vs_raising_2,0.543
transitive,0.563
wh_island,0.839
wh_questions_object_gap,0.484
wh_questions_subject_gap,0.829
wh_questions_subject_gap_long_distance,0.906
wh_vs_that_no_gap,0.86
wh_vs_that_no_gap_long_distance,0.919
wh_vs_that_with_gap,0.185
wh_vs_that_with_gap_long_distance,0.121
