,best
adjunct_island,0.533
anaphor_gender_agreement,0.779
anaphor_number_agreement,0.645
animate_subject_passive,0.528
animate_subject_trans,0.372
causative,0.464
complex_NP_island,0.502
coordinate_structure_constraint_complex_left_branch,0.347
coordinate_structure_constraint_object_extraction,0.502
determiner_noun_agreement_1,0.535
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.503
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.553
determiner_noun_agreement_with_adj_irregular_2,0.539
determiner_noun_agreement_with_adjective_1,0.477
distractor_agreement_relational_noun,0.469
distractor_agreement_relative_clause,0.517
drop_argument,0.59
ellipsis_n_bar_1,0.143
ellipsis_n_bar_2,0.367
existential_there_object_raising,0.689
existential_there_quantifiers_1,0.797
existential_there_quantifiers_2,0.402
existential_there_subject_raising,0.605
expletive_it_object_raising,0.651
inchoative,0.374
intransitive,0.447
irregular_past_participle_adjectives,0.415
irregular_past_participle_verbs,0.73
irregular_plural_subject_verb_agreement_1,0.541
irregular_plural_subject_verb_agreement_2,0.499
left_branch_island_echo_question,0.674
left_branch_island_simple_question,0.396
matrix_question_npi_licensor_present,0.05
npi_present_1,0.373
npi_present_2,0.324
only_npi_licensor_present,0.093
only_npi_scope,0.223
passive_1,0.606
passive_2,0.577
principle_A_c_command,0.382
principle_A_case_1,0.997
principle_A_case_2,0.417
principle_A_domain_1,0.937
principle_A_domain_2,0.438
principle_A_domain_3,0.52
principle_A_reconstruction,0.39
regular_plural_subject_verb_agreement_1,0.476
regular_plural_subject_verb_agreement_2,0.439
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.812
sentential_subject_island,0.503
superlative_quantifiers_1,0.235
superlative_quantifiers_2,0.188
tough_vs_raising_1,0.443
tough_vs_raising_2,0.574
transitive,0.616
wh_island,0.924
wh_questions_object_gap,0.575
wh_questions_subject_gap,0.893
wh_questions_subject_gap_long_distance,0.768
wh_vs_that_no_gap,0.84
wh_vs_that_no_gap_long_distance,0.806
wh_vs_that_with_gap,0.17
wh_vs_that_with_gap_long_distance,0.235
