,best
adjunct_island,0.472
anaphor_gender_agreement,0.802
anaphor_number_agreement,0.641
animate_subject_passive,0.481
animate_subject_trans,0.469
causative,0.442
complex_NP_island,0.426
coordinate_structure_constraint_complex_left_branch,0.479
coordinate_structure_constraint_object_extraction,0.456
determiner_noun_agreement_1,0.531
determiner_noun_agreement_2,0.523
determiner_noun_agreement_irregular_1,0.493
determiner_noun_agreement_irregular_2,0.544
determiner_noun_agreement_with_adj_2,0.484
determiner_noun_agreement_with_adj_irregular_1,0.479
determiner_noun_agreement_with_adj_irregular_2,0.542
determiner_noun_agreement_with_adjective_1,0.514
distractor_agreement_relational_noun,0.469
distractor_agreement_relative_clause,0.507
drop_argument,0.55
ellipsis_n_bar_1,0.139
ellipsis_n_bar_2,0.413
existential_there_object_raising,0.605
existential_there_quantifiers_1,0.779
existential_there_quantifiers_2,0.001
existential_there_subject_raising,0.577
expletive_it_object_raising,0.588
inchoative,0.444
intransitive,0.506
irregular_past_participle_adjectives,0.42
irregular_past_participle_verbs,0.692
irregular_plural_subject_verb_agreement_1,0.528
irregular_plural_subject_verb_agreement_2,0.515
left_branch_island_echo_question,0.575
left_branch_island_simple_question,0.535
matrix_question_npi_licensor_present,0.053
npi_present_1,0.447
npi_present_2,0.383
only_npi_licensor_present,0.007
only_npi_scope,0.447
passive_1,0.57
passive_2,0.578
principle_A_c_command,0.476
principle_A_case_1,0.901
principle_A_case_2,0.442
principle_A_domain_1,0.35
principle_A_domain_2,0.419
principle_A_domain_3,0.51
principle_A_reconstruction,0.447
regular_plural_subject_verb_agreement_1,0.565
regular_plural_subject_verb_agreement_2,0.469
sentential_negation_npi_licensor_present,0.758
sentential_negation_npi_scope,0.697
sentential_subject_island,0.479
superlative_quantifiers_1,0.077
superlative_quantifiers_2,0.026
tough_vs_raising_1,0.43
tough_vs_raising_2,0.583
transitive,0.561
wh_island,0.726
wh_questions_object_gap,0.532
wh_questions_subject_gap,0.809
wh_questions_subject_gap_long_distance,0.702
wh_vs_that_no_gap,0.665
wh_vs_that_no_gap_long_distance,0.671
wh_vs_that_with_gap,0.317
wh_vs_that_with_gap_long_distance,0.353
