,best
adjunct_island,0.703
superlative_quantifiers_2,0.579
anaphor_gender_agreement,0.696
tough_vs_raising_1,0.434
anaphor_number_agreement,0.668
tough_vs_raising_2,0.625
animate_subject_passive,0.61
wh_questions_subject_gap,0.804
animate_subject_trans,0.639
causative,0.436
wh_vs_that_no_gap,0.962
complex_NP_island,0.434
coordinate_structure_constraint_complex_left_branch,0.132
left_branch_island_echo_question,0.479
coordinate_structure_constraint_object_extraction,0.401
transitive,0.607
determiner_noun_agreement_1,0.598
wh_island,0.647
determiner_noun_agreement_2,0.503
only_npi_scope,0.304
determiner_noun_agreement_irregular_1,0.538
passive_1,0.61
determiner_noun_agreement_irregular_2,0.595
principle_A_domain_1,0.989
determiner_noun_agreement_with_adj_2,0.477
left_branch_island_simple_question,0.129
determiner_noun_agreement_with_adj_irregular_1,0.534
matrix_question_npi_licensor_present,0.087
determiner_noun_agreement_with_adj_irregular_2,0.54
npi_present_1,0.259
determiner_noun_agreement_with_adjective_1,0.51
principle_A_domain_2,0.504
distractor_agreement_relational_noun,0.44
principle_A_domain_3,0.508
distractor_agreement_relative_clause,0.489
drop_argument,0.53
wh_vs_that_with_gap,0.053
ellipsis_n_bar_1,0.403
ellipsis_n_bar_2,0.523
principle_A_reconstruction,0.22
existential_there_object_raising,0.702
regular_plural_subject_verb_agreement_1,0.509
existential_there_quantifiers_1,0.83
regular_plural_subject_verb_agreement_2,0.458
existential_there_quantifiers_2,0.502
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.493
wh_questions_object_gap,0.559
expletive_it_object_raising,0.659
inchoative,0.497
intransitive,0.489
sentential_negation_npi_scope,0.554
irregular_past_participle_adjectives,0.775
sentential_subject_island,0.458
irregular_past_participle_verbs,0.66
npi_present_2,0.247
irregular_plural_subject_verb_agreement_1,0.575
only_npi_licensor_present,0.425
irregular_plural_subject_verb_agreement_2,0.528
passive_2,0.536
principle_A_c_command,0.417
principle_A_case_1,1.0
principle_A_case_2,0.512
superlative_quantifiers_1,0.254
wh_questions_subject_gap_long_distance,0.797
wh_vs_that_no_gap_long_distance,0.945
wh_vs_that_with_gap_long_distance,0.086
