,epoch_3
adjunct_island,0.531
anaphor_gender_agreement,0.555
anaphor_number_agreement,0.479
animate_subject_passive,0.56
animate_subject_trans,0.441
causative,0.425
complex_NP_island,0.406
coordinate_structure_constraint_complex_left_branch,0.15
coordinate_structure_constraint_object_extraction,0.607
determiner_noun_agreement_1,0.495
determiner_noun_agreement_2,0.495
determiner_noun_agreement_irregular_1,0.528
determiner_noun_agreement_irregular_2,0.522
determiner_noun_agreement_with_adj_2,0.482
determiner_noun_agreement_with_adj_irregular_1,0.548
determiner_noun_agreement_with_adj_irregular_2,0.534
determiner_noun_agreement_with_adjective_1,0.486
distractor_agreement_relational_noun,0.481
distractor_agreement_relative_clause,0.495
drop_argument,0.516
ellipsis_n_bar_1,0.212
ellipsis_n_bar_2,0.428
existential_there_object_raising,0.686
existential_there_quantifiers_1,0.588
existential_there_quantifiers_2,0.174
existential_there_subject_raising,0.582
expletive_it_object_raising,0.619
inchoative,0.395
intransitive,0.415
irregular_past_participle_adjectives,0.208
irregular_past_participle_verbs,0.722
irregular_plural_subject_verb_agreement_1,0.581
irregular_plural_subject_verb_agreement_2,0.57
left_branch_island_echo_question,0.253
left_branch_island_simple_question,0.174
matrix_question_npi_licensor_present,0.187
npi_present_1,0.434
npi_present_2,0.389
only_npi_licensor_present,0.001
only_npi_scope,0.376
passive_1,0.523
passive_2,0.496
principle_A_c_command,0.562
principle_A_case_1,1.0
principle_A_case_2,0.436
principle_A_domain_1,0.996
principle_A_domain_2,0.497
principle_A_domain_3,0.539
principle_A_reconstruction,0.303
regular_plural_subject_verb_agreement_1,0.487
regular_plural_subject_verb_agreement_2,0.47
sentential_negation_npi_licensor_present,0.996
sentential_negation_npi_scope,0.801
sentential_subject_island,0.575
superlative_quantifiers_1,0.475
superlative_quantifiers_2,0.481
tough_vs_raising_1,0.48
tough_vs_raising_2,0.579
transitive,0.59
wh_island,0.824
wh_questions_object_gap,0.522
wh_questions_subject_gap,0.87
wh_questions_subject_gap_long_distance,0.895
wh_vs_that_no_gap,0.907
wh_vs_that_no_gap_long_distance,0.902
wh_vs_that_with_gap,0.103
wh_vs_that_with_gap_long_distance,0.129
