,epoch_3
adjunct_island,0.511
anaphor_gender_agreement,0.774
anaphor_number_agreement,0.636
animate_subject_passive,0.521
animate_subject_trans,0.41
causative,0.471
complex_NP_island,0.491
coordinate_structure_constraint_complex_left_branch,0.417
coordinate_structure_constraint_object_extraction,0.469
determiner_noun_agreement_1,0.521
determiner_noun_agreement_2,0.488
determiner_noun_agreement_irregular_1,0.51
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.471
determiner_noun_agreement_with_adj_irregular_1,0.534
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.493
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.534
drop_argument,0.662
ellipsis_n_bar_1,0.152
ellipsis_n_bar_2,0.343
existential_there_object_raising,0.691
existential_there_quantifiers_1,0.759
existential_there_quantifiers_2,0.6
existential_there_subject_raising,0.572
expletive_it_object_raising,0.67
inchoative,0.354
intransitive,0.511
irregular_past_participle_adjectives,0.462
irregular_past_participle_verbs,0.702
irregular_plural_subject_verb_agreement_1,0.531
irregular_plural_subject_verb_agreement_2,0.49
left_branch_island_echo_question,0.514
left_branch_island_simple_question,0.493
matrix_question_npi_licensor_present,0.121
npi_present_1,0.271
npi_present_2,0.233
only_npi_licensor_present,0.286
only_npi_scope,0.54
passive_1,0.617
passive_2,0.62
principle_A_c_command,0.431
principle_A_case_1,0.996
principle_A_case_2,0.408
principle_A_domain_1,0.891
principle_A_domain_2,0.413
principle_A_domain_3,0.515
principle_A_reconstruction,0.307
regular_plural_subject_verb_agreement_1,0.517
regular_plural_subject_verb_agreement_2,0.464
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.76
sentential_subject_island,0.501
superlative_quantifiers_1,0.357
superlative_quantifiers_2,0.111
tough_vs_raising_1,0.485
tough_vs_raising_2,0.571
transitive,0.61
wh_island,0.805
wh_questions_object_gap,0.535
wh_questions_subject_gap,0.818
wh_questions_subject_gap_long_distance,0.685
wh_vs_that_no_gap,0.724
wh_vs_that_no_gap_long_distance,0.715
wh_vs_that_with_gap,0.251
wh_vs_that_with_gap_long_distance,0.31
