,best
adjunct_island,0.469
anaphor_gender_agreement,0.717
anaphor_number_agreement,0.608
animate_subject_passive,0.558
animate_subject_trans,0.494
causative,0.47
complex_NP_island,0.314
coordinate_structure_constraint_complex_left_branch,0.521
coordinate_structure_constraint_object_extraction,0.449
determiner_noun_agreement_1,0.525
determiner_noun_agreement_2,0.502
determiner_noun_agreement_irregular_1,0.509
determiner_noun_agreement_irregular_2,0.54
determiner_noun_agreement_with_adj_2,0.485
determiner_noun_agreement_with_adj_irregular_1,0.522
determiner_noun_agreement_with_adj_irregular_2,0.548
determiner_noun_agreement_with_adjective_1,0.495
distractor_agreement_relational_noun,0.506
distractor_agreement_relative_clause,0.532
drop_argument,0.412
ellipsis_n_bar_1,0.33
ellipsis_n_bar_2,0.322
existential_there_object_raising,0.634
existential_there_quantifiers_1,0.69
existential_there_quantifiers_2,0.318
existential_there_subject_raising,0.648
expletive_it_object_raising,0.614
inchoative,0.33
intransitive,0.324
irregular_past_participle_adjectives,0.322
irregular_past_participle_verbs,0.662
irregular_plural_subject_verb_agreement_1,0.55
irregular_plural_subject_verb_agreement_2,0.445
left_branch_island_echo_question,0.695
left_branch_island_simple_question,0.552
matrix_question_npi_licensor_present,0.122
npi_present_1,0.417
npi_present_2,0.371
only_npi_licensor_present,0.861
only_npi_scope,0.613
passive_1,0.55
passive_2,0.549
principle_A_c_command,0.365
principle_A_case_1,1.0
principle_A_case_2,0.433
principle_A_domain_1,1.0
principle_A_domain_2,0.471
principle_A_domain_3,0.487
principle_A_reconstruction,0.436
regular_plural_subject_verb_agreement_1,0.455
regular_plural_subject_verb_agreement_2,0.474
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.638
sentential_subject_island,0.452
superlative_quantifiers_1,0.503
superlative_quantifiers_2,0.087
tough_vs_raising_1,0.479
tough_vs_raising_2,0.555
transitive,0.624
wh_island,0.839
wh_questions_object_gap,0.706
wh_questions_subject_gap,0.89
wh_questions_subject_gap_long_distance,0.919
wh_vs_that_no_gap,0.939
wh_vs_that_no_gap_long_distance,0.942
wh_vs_that_with_gap,0.052
wh_vs_that_with_gap_long_distance,0.077
