,best
adjunct_island,0.522
anaphor_gender_agreement,0.775
anaphor_number_agreement,0.647
animate_subject_passive,0.54
animate_subject_trans,0.364
causative,0.468
complex_NP_island,0.476
coordinate_structure_constraint_complex_left_branch,0.34
coordinate_structure_constraint_object_extraction,0.465
determiner_noun_agreement_1,0.537
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.494
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.547
determiner_noun_agreement_with_adj_irregular_2,0.539
determiner_noun_agreement_with_adjective_1,0.478
distractor_agreement_relational_noun,0.467
distractor_agreement_relative_clause,0.513
drop_argument,0.588
ellipsis_n_bar_1,0.137
ellipsis_n_bar_2,0.357
existential_there_object_raising,0.692
existential_there_quantifiers_1,0.811
existential_there_quantifiers_2,0.469
existential_there_subject_raising,0.614
expletive_it_object_raising,0.645
inchoative,0.375
intransitive,0.446
irregular_past_participle_adjectives,0.4
irregular_past_participle_verbs,0.725
irregular_plural_subject_verb_agreement_1,0.539
irregular_plural_subject_verb_agreement_2,0.495
left_branch_island_echo_question,0.662
left_branch_island_simple_question,0.369
matrix_question_npi_licensor_present,0.059
npi_present_1,0.388
npi_present_2,0.337
only_npi_licensor_present,0.112
only_npi_scope,0.215
passive_1,0.609
passive_2,0.579
principle_A_c_command,0.379
principle_A_case_1,0.999
principle_A_case_2,0.421
principle_A_domain_1,0.981
principle_A_domain_2,0.438
principle_A_domain_3,0.529
principle_A_reconstruction,0.378
regular_plural_subject_verb_agreement_1,0.5
regular_plural_subject_verb_agreement_2,0.434
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.85
sentential_subject_island,0.511
superlative_quantifiers_1,0.222
superlative_quantifiers_2,0.181
tough_vs_raising_1,0.428
tough_vs_raising_2,0.58
transitive,0.609
wh_island,0.942
wh_questions_object_gap,0.555
wh_questions_subject_gap,0.911
wh_questions_subject_gap_long_distance,0.821
wh_vs_that_no_gap,0.867
wh_vs_that_no_gap_long_distance,0.835
wh_vs_that_with_gap,0.126
wh_vs_that_with_gap_long_distance,0.19
