,best
adjunct_island,0.439
superlative_quantifiers_2,0.581
anaphor_gender_agreement,0.616
tough_vs_raising_1,0.485
anaphor_number_agreement,0.603
tough_vs_raising_2,0.509
animate_subject_passive,0.526
wh_questions_subject_gap,0.582
animate_subject_trans,0.53
causative,0.477
wh_vs_that_no_gap,0.441
complex_NP_island,0.395
coordinate_structure_constraint_complex_left_branch,0.664
left_branch_island_echo_question,0.719
coordinate_structure_constraint_object_extraction,0.44
transitive,0.618
determiner_noun_agreement_1,0.524
wh_island,0.319
determiner_noun_agreement_2,0.516
only_npi_scope,0.74
determiner_noun_agreement_irregular_1,0.514
passive_1,0.519
determiner_noun_agreement_irregular_2,0.485
principle_A_domain_1,0.806
determiner_noun_agreement_with_adj_2,0.503
left_branch_island_simple_question,0.67
determiner_noun_agreement_with_adj_irregular_1,0.507
matrix_question_npi_licensor_present,0.399
determiner_noun_agreement_with_adj_irregular_2,0.495
npi_present_1,0.581
determiner_noun_agreement_with_adjective_1,0.465
principle_A_domain_2,0.506
distractor_agreement_relational_noun,0.516
principle_A_domain_3,0.466
distractor_agreement_relative_clause,0.536
drop_argument,0.344
wh_vs_that_with_gap,0.503
ellipsis_n_bar_1,0.583
ellipsis_n_bar_2,0.352
principle_A_reconstruction,0.591
existential_there_object_raising,0.449
regular_plural_subject_verb_agreement_1,0.465
existential_there_quantifiers_1,0.754
regular_plural_subject_verb_agreement_2,0.481
existential_there_quantifiers_2,0.656
sentential_negation_npi_licensor_present,0.595
existential_there_subject_raising,0.593
wh_questions_object_gap,0.485
expletive_it_object_raising,0.46
inchoative,0.435
intransitive,0.334
sentential_negation_npi_scope,0.748
irregular_past_participle_adjectives,0.644
sentential_subject_island,0.455
irregular_past_participle_verbs,0.344
npi_present_2,0.532
irregular_plural_subject_verb_agreement_1,0.55
only_npi_licensor_present,1.0
irregular_plural_subject_verb_agreement_2,0.484
passive_2,0.509
principle_A_c_command,0.364
principle_A_case_1,0.827
principle_A_case_2,0.414
superlative_quantifiers_1,0.116
wh_questions_subject_gap_long_distance,0.538
wh_vs_that_no_gap_long_distance,0.298
wh_vs_that_with_gap_long_distance,0.726
