,best
adjunct_island,0.517
anaphor_gender_agreement,0.785
anaphor_number_agreement,0.641
animate_subject_passive,0.519
animate_subject_trans,0.377
causative,0.453
complex_NP_island,0.492
coordinate_structure_constraint_complex_left_branch,0.372
coordinate_structure_constraint_object_extraction,0.518
determiner_noun_agreement_1,0.535
determiner_noun_agreement_2,0.491
determiner_noun_agreement_irregular_1,0.519
determiner_noun_agreement_irregular_2,0.534
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.543
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.493
distractor_agreement_relational_noun,0.465
distractor_agreement_relative_clause,0.529
drop_argument,0.555
ellipsis_n_bar_1,0.146
ellipsis_n_bar_2,0.372
existential_there_object_raising,0.655
existential_there_quantifiers_1,0.798
existential_there_quantifiers_2,0.096
existential_there_subject_raising,0.568
expletive_it_object_raising,0.651
inchoative,0.358
intransitive,0.443
irregular_past_participle_adjectives,0.462
irregular_past_participle_verbs,0.731
irregular_plural_subject_verb_agreement_1,0.54
irregular_plural_subject_verb_agreement_2,0.494
left_branch_island_echo_question,0.659
left_branch_island_simple_question,0.434
matrix_question_npi_licensor_present,0.032
npi_present_1,0.307
npi_present_2,0.266
only_npi_licensor_present,0.095
only_npi_scope,0.263
passive_1,0.594
passive_2,0.6
principle_A_c_command,0.425
principle_A_case_1,0.99
principle_A_case_2,0.406
principle_A_domain_1,0.755
principle_A_domain_2,0.43
principle_A_domain_3,0.523
principle_A_reconstruction,0.423
regular_plural_subject_verb_agreement_1,0.532
regular_plural_subject_verb_agreement_2,0.453
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.736
sentential_subject_island,0.516
superlative_quantifiers_1,0.252
superlative_quantifiers_2,0.134
tough_vs_raising_1,0.478
tough_vs_raising_2,0.553
transitive,0.603
wh_island,0.859
wh_questions_object_gap,0.576
wh_questions_subject_gap,0.865
wh_questions_subject_gap_long_distance,0.725
wh_vs_that_no_gap,0.809
wh_vs_that_no_gap_long_distance,0.79
wh_vs_that_with_gap,0.166
wh_vs_that_with_gap_long_distance,0.246
