,epoch_7
adjunct_island,0.583
anaphor_gender_agreement,0.59
anaphor_number_agreement,0.511
animate_subject_passive,0.57
animate_subject_trans,0.509
causative,0.427
complex_NP_island,0.436
coordinate_structure_constraint_complex_left_branch,0.063
coordinate_structure_constraint_object_extraction,0.543
determiner_noun_agreement_1,0.534
determiner_noun_agreement_2,0.503
determiner_noun_agreement_irregular_1,0.526
determiner_noun_agreement_irregular_2,0.582
determiner_noun_agreement_with_adj_2,0.483
determiner_noun_agreement_with_adj_irregular_1,0.549
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.501
distractor_agreement_relational_noun,0.496
distractor_agreement_relative_clause,0.463
drop_argument,0.477
ellipsis_n_bar_1,0.241
ellipsis_n_bar_2,0.444
existential_there_object_raising,0.664
existential_there_quantifiers_1,0.655
existential_there_quantifiers_2,0.15
existential_there_subject_raising,0.595
expletive_it_object_raising,0.605
inchoative,0.42
intransitive,0.402
irregular_past_participle_adjectives,0.132
irregular_past_participle_verbs,0.774
irregular_plural_subject_verb_agreement_1,0.57
irregular_plural_subject_verb_agreement_2,0.571
left_branch_island_echo_question,0.252
left_branch_island_simple_question,0.099
matrix_question_npi_licensor_present,0.271
npi_present_1,0.39
npi_present_2,0.361
only_npi_licensor_present,0.0
only_npi_scope,0.553
passive_1,0.486
passive_2,0.482
principle_A_c_command,0.631
principle_A_case_1,1.0
principle_A_case_2,0.478
principle_A_domain_1,1.0
principle_A_domain_2,0.491
principle_A_domain_3,0.529
principle_A_reconstruction,0.22
regular_plural_subject_verb_agreement_1,0.493
regular_plural_subject_verb_agreement_2,0.476
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.761
sentential_subject_island,0.559
superlative_quantifiers_1,0.482
superlative_quantifiers_2,0.623
tough_vs_raising_1,0.456
tough_vs_raising_2,0.595
transitive,0.567
wh_island,0.907
wh_questions_object_gap,0.475
wh_questions_subject_gap,0.835
wh_questions_subject_gap_long_distance,0.851
wh_vs_that_no_gap,0.764
wh_vs_that_no_gap_long_distance,0.857
wh_vs_that_with_gap,0.259
wh_vs_that_with_gap_long_distance,0.241
