,best
adjunct_island,0.555
anaphor_gender_agreement,0.647
anaphor_number_agreement,0.534
animate_subject_passive,0.569
animate_subject_trans,0.529
causative,0.455
complex_NP_island,0.455
coordinate_structure_constraint_complex_left_branch,0.184
coordinate_structure_constraint_object_extraction,0.281
determiner_noun_agreement_1,0.503
determiner_noun_agreement_2,0.504
determiner_noun_agreement_irregular_1,0.52
determiner_noun_agreement_irregular_2,0.563
determiner_noun_agreement_with_adj_2,0.489
determiner_noun_agreement_with_adj_irregular_1,0.546
determiner_noun_agreement_with_adj_irregular_2,0.523
determiner_noun_agreement_with_adjective_1,0.493
distractor_agreement_relational_noun,0.452
distractor_agreement_relative_clause,0.475
drop_argument,0.41
ellipsis_n_bar_1,0.207
ellipsis_n_bar_2,0.497
existential_there_object_raising,0.679
existential_there_quantifiers_1,0.748
existential_there_quantifiers_2,0.216
existential_there_subject_raising,0.558
expletive_it_object_raising,0.616
inchoative,0.473
intransitive,0.395
irregular_past_participle_adjectives,0.397
irregular_past_participle_verbs,0.787
irregular_plural_subject_verb_agreement_1,0.583
irregular_plural_subject_verb_agreement_2,0.546
left_branch_island_echo_question,0.57
left_branch_island_simple_question,0.259
matrix_question_npi_licensor_present,0.055
npi_present_1,0.383
npi_present_2,0.366
only_npi_licensor_present,0.0
only_npi_scope,0.109
passive_1,0.472
passive_2,0.442
principle_A_c_command,0.565
principle_A_case_1,1.0
principle_A_case_2,0.461
principle_A_domain_1,0.993
principle_A_domain_2,0.514
principle_A_domain_3,0.493
principle_A_reconstruction,0.186
regular_plural_subject_verb_agreement_1,0.525
regular_plural_subject_verb_agreement_2,0.506
sentential_negation_npi_licensor_present,0.999
sentential_negation_npi_scope,0.664
sentential_subject_island,0.554
superlative_quantifiers_1,0.504
superlative_quantifiers_2,0.581
tough_vs_raising_1,0.447
tough_vs_raising_2,0.596
transitive,0.576
wh_island,0.93
wh_questions_object_gap,0.434
wh_questions_subject_gap,0.723
wh_questions_subject_gap_long_distance,0.768
wh_vs_that_no_gap,0.763
wh_vs_that_no_gap_long_distance,0.824
wh_vs_that_with_gap,0.27
wh_vs_that_with_gap_long_distance,0.269
