,best
adjunct_island,0.517
anaphor_gender_agreement,0.777
anaphor_number_agreement,0.645
animate_subject_passive,0.528
animate_subject_trans,0.37
causative,0.471
complex_NP_island,0.478
coordinate_structure_constraint_complex_left_branch,0.346
coordinate_structure_constraint_object_extraction,0.48
determiner_noun_agreement_1,0.538
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.499
determiner_noun_agreement_irregular_2,0.53
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.548
determiner_noun_agreement_with_adj_irregular_2,0.54
determiner_noun_agreement_with_adjective_1,0.477
distractor_agreement_relational_noun,0.466
distractor_agreement_relative_clause,0.515
drop_argument,0.588
ellipsis_n_bar_1,0.138
ellipsis_n_bar_2,0.358
existential_there_object_raising,0.691
existential_there_quantifiers_1,0.81
existential_there_quantifiers_2,0.445
existential_there_subject_raising,0.606
expletive_it_object_raising,0.647
inchoative,0.38
intransitive,0.445
irregular_past_participle_adjectives,0.409
irregular_past_participle_verbs,0.728
irregular_plural_subject_verb_agreement_1,0.542
irregular_plural_subject_verb_agreement_2,0.494
left_branch_island_echo_question,0.669
left_branch_island_simple_question,0.377
matrix_question_npi_licensor_present,0.056
npi_present_1,0.388
npi_present_2,0.337
only_npi_licensor_present,0.102
only_npi_scope,0.215
passive_1,0.61
passive_2,0.578
principle_A_c_command,0.381
principle_A_case_1,0.999
principle_A_case_2,0.416
principle_A_domain_1,0.966
principle_A_domain_2,0.437
principle_A_domain_3,0.522
principle_A_reconstruction,0.375
regular_plural_subject_verb_agreement_1,0.494
regular_plural_subject_verb_agreement_2,0.429
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.839
sentential_subject_island,0.506
superlative_quantifiers_1,0.213
superlative_quantifiers_2,0.182
tough_vs_raising_1,0.432
tough_vs_raising_2,0.578
transitive,0.614
wh_island,0.937
wh_questions_object_gap,0.564
wh_questions_subject_gap,0.9
wh_questions_subject_gap_long_distance,0.797
wh_vs_that_no_gap,0.85
wh_vs_that_no_gap_long_distance,0.818
wh_vs_that_with_gap,0.151
wh_vs_that_with_gap_long_distance,0.216
