,best
adjunct_island,0.518
anaphor_gender_agreement,0.329
anaphor_number_agreement,0.501
animate_subject_passive,0.434
animate_subject_trans,0.452
causative,0.491
complex_NP_island,0.802
coordinate_structure_constraint_complex_left_branch,0.239
coordinate_structure_constraint_object_extraction,0.818
determiner_noun_agreement_1,0.523
determiner_noun_agreement_2,0.527
determiner_noun_agreement_irregular_1,0.474
determiner_noun_agreement_irregular_2,0.464
determiner_noun_agreement_with_adj_2,0.522
determiner_noun_agreement_with_adj_irregular_1,0.46
determiner_noun_agreement_with_adj_irregular_2,0.475
determiner_noun_agreement_with_adjective_1,0.485
distractor_agreement_relational_noun,0.483
distractor_agreement_relative_clause,0.538
drop_argument,0.639
ellipsis_n_bar_1,0.197
ellipsis_n_bar_2,0.631
existential_there_object_raising,0.631
existential_there_quantifiers_1,0.67
existential_there_quantifiers_2,0.176
existential_there_subject_raising,0.574
expletive_it_object_raising,0.613
inchoative,0.617
intransitive,0.597
irregular_past_participle_adjectives,0.093
irregular_past_participle_verbs,0.495
irregular_plural_subject_verb_agreement_1,0.545
irregular_plural_subject_verb_agreement_2,0.48
left_branch_island_echo_question,0.394
left_branch_island_simple_question,0.253
matrix_question_npi_licensor_present,0.306
npi_present_1,0.78
npi_present_2,0.765
only_npi_licensor_present,0.0
only_npi_scope,0.264
passive_1,0.485
passive_2,0.441
principle_A_c_command,0.421
principle_A_case_1,0.968
principle_A_case_2,0.488
principle_A_domain_1,0.065
principle_A_domain_2,0.582
principle_A_domain_3,0.488
principle_A_reconstruction,0.23
regular_plural_subject_verb_agreement_1,0.557
regular_plural_subject_verb_agreement_2,0.517
sentential_negation_npi_licensor_present,0.5
sentential_negation_npi_scope,0.118
sentential_subject_island,0.505
superlative_quantifiers_1,0.479
superlative_quantifiers_2,0.349
tough_vs_raising_1,0.418
tough_vs_raising_2,0.606
transitive,0.525
wh_island,0.926
wh_questions_object_gap,0.436
wh_questions_subject_gap,0.6
wh_questions_subject_gap_long_distance,0.346
wh_vs_that_no_gap,0.995
wh_vs_that_no_gap_long_distance,1.0
wh_vs_that_with_gap,0.009
wh_vs_that_with_gap_long_distance,0.001
