,best
adjunct_island,0.516
anaphor_gender_agreement,0.685
anaphor_number_agreement,0.628
animate_subject_passive,0.565
animate_subject_trans,0.352
causative,0.444
complex_NP_island,0.315
coordinate_structure_constraint_complex_left_branch,0.496
coordinate_structure_constraint_object_extraction,0.459
determiner_noun_agreement_1,0.514
determiner_noun_agreement_2,0.498
determiner_noun_agreement_irregular_1,0.517
determiner_noun_agreement_irregular_2,0.548
determiner_noun_agreement_with_adj_2,0.469
determiner_noun_agreement_with_adj_irregular_1,0.522
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.473
distractor_agreement_relational_noun,0.492
distractor_agreement_relative_clause,0.532
drop_argument,0.495
ellipsis_n_bar_1,0.229
ellipsis_n_bar_2,0.352
existential_there_object_raising,0.663
existential_there_quantifiers_1,0.744
existential_there_quantifiers_2,0.212
existential_there_subject_raising,0.592
expletive_it_object_raising,0.619
inchoative,0.34
intransitive,0.382
irregular_past_participle_adjectives,0.116
irregular_past_participle_verbs,0.646
irregular_plural_subject_verb_agreement_1,0.536
irregular_plural_subject_verb_agreement_2,0.515
left_branch_island_echo_question,0.772
left_branch_island_simple_question,0.537
matrix_question_npi_licensor_present,0.046
npi_present_1,0.319
npi_present_2,0.309
only_npi_licensor_present,0.323
only_npi_scope,0.483
passive_1,0.536
passive_2,0.525
principle_A_c_command,0.388
principle_A_case_1,1.0
principle_A_case_2,0.461
principle_A_domain_1,0.874
principle_A_domain_2,0.492
principle_A_domain_3,0.507
principle_A_reconstruction,0.381
regular_plural_subject_verb_agreement_1,0.45
regular_plural_subject_verb_agreement_2,0.483
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.516
sentential_subject_island,0.431
superlative_quantifiers_1,0.278
superlative_quantifiers_2,0.148
tough_vs_raising_1,0.501
tough_vs_raising_2,0.536
transitive,0.637
wh_island,0.895
wh_questions_object_gap,0.716
wh_questions_subject_gap,0.958
wh_questions_subject_gap_long_distance,0.935
wh_vs_that_no_gap,0.933
wh_vs_that_no_gap_long_distance,0.92
wh_vs_that_with_gap,0.073
wh_vs_that_with_gap_long_distance,0.083
