,best
adjunct_island,0.521
anaphor_gender_agreement,0.642
anaphor_number_agreement,0.597
animate_subject_passive,0.58
animate_subject_trans,0.357
causative,0.464
complex_NP_island,0.298
coordinate_structure_constraint_complex_left_branch,0.554
coordinate_structure_constraint_object_extraction,0.422
determiner_noun_agreement_1,0.504
determiner_noun_agreement_2,0.506
determiner_noun_agreement_irregular_1,0.519
determiner_noun_agreement_irregular_2,0.5
determiner_noun_agreement_with_adj_2,0.5
determiner_noun_agreement_with_adj_irregular_1,0.499
determiner_noun_agreement_with_adj_irregular_2,0.503
determiner_noun_agreement_with_adjective_1,0.458
distractor_agreement_relational_noun,0.493
distractor_agreement_relative_clause,0.532
drop_argument,0.462
ellipsis_n_bar_1,0.269
ellipsis_n_bar_2,0.365
existential_there_object_raising,0.641
existential_there_quantifiers_1,0.777
existential_there_quantifiers_2,0.226
existential_there_subject_raising,0.607
expletive_it_object_raising,0.604
inchoative,0.33
intransitive,0.378
irregular_past_participle_adjectives,0.125
irregular_past_participle_verbs,0.627
irregular_plural_subject_verb_agreement_1,0.528
irregular_plural_subject_verb_agreement_2,0.509
left_branch_island_echo_question,0.799
left_branch_island_simple_question,0.576
matrix_question_npi_licensor_present,0.031
npi_present_1,0.356
npi_present_2,0.347
only_npi_licensor_present,0.126
only_npi_scope,0.443
passive_1,0.514
passive_2,0.517
principle_A_c_command,0.432
principle_A_case_1,0.993
principle_A_case_2,0.473
principle_A_domain_1,0.787
principle_A_domain_2,0.478
principle_A_domain_3,0.49
principle_A_reconstruction,0.393
regular_plural_subject_verb_agreement_1,0.456
regular_plural_subject_verb_agreement_2,0.486
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.575
sentential_subject_island,0.425
superlative_quantifiers_1,0.342
superlative_quantifiers_2,0.121
tough_vs_raising_1,0.51
tough_vs_raising_2,0.527
transitive,0.63
wh_island,0.885
wh_questions_object_gap,0.748
wh_questions_subject_gap,0.956
wh_questions_subject_gap_long_distance,0.928
wh_vs_that_no_gap,0.898
wh_vs_that_no_gap_long_distance,0.87
wh_vs_that_with_gap,0.104
wh_vs_that_with_gap_long_distance,0.136
