,best
adjunct_island,0.587
superlative_quantifiers_2,0.458
anaphor_gender_agreement,0.498
tough_vs_raising_1,0.489
anaphor_number_agreement,0.536
tough_vs_raising_2,0.585
animate_subject_passive,0.584
wh_questions_subject_gap,0.816
animate_subject_trans,0.584
causative,0.434
wh_vs_that_no_gap,0.957
complex_NP_island,0.487
coordinate_structure_constraint_complex_left_branch,0.186
left_branch_island_echo_question,0.473
coordinate_structure_constraint_object_extraction,0.418
transitive,0.586
determiner_noun_agreement_1,0.523
wh_island,0.449
determiner_noun_agreement_2,0.499
only_npi_scope,0.187
determiner_noun_agreement_irregular_1,0.502
passive_1,0.564
determiner_noun_agreement_irregular_2,0.526
principle_A_domain_1,0.999
determiner_noun_agreement_with_adj_2,0.477
left_branch_island_simple_question,0.203
determiner_noun_agreement_with_adj_irregular_1,0.526
matrix_question_npi_licensor_present,0.037
determiner_noun_agreement_with_adj_irregular_2,0.537
npi_present_1,0.304
determiner_noun_agreement_with_adjective_1,0.504
principle_A_domain_2,0.552
distractor_agreement_relational_noun,0.451
principle_A_domain_3,0.514
distractor_agreement_relative_clause,0.486
drop_argument,0.552
wh_vs_that_with_gap,0.029
ellipsis_n_bar_1,0.292
ellipsis_n_bar_2,0.424
principle_A_reconstruction,0.263
existential_there_object_raising,0.685
regular_plural_subject_verb_agreement_1,0.564
existential_there_quantifiers_1,0.701
regular_plural_subject_verb_agreement_2,0.453
existential_there_quantifiers_2,0.111
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.551
wh_questions_object_gap,0.608
expletive_it_object_raising,0.651
inchoative,0.429
intransitive,0.436
sentential_negation_npi_scope,0.55
irregular_past_participle_adjectives,0.885
sentential_subject_island,0.494
irregular_past_participle_verbs,0.618
npi_present_2,0.27
irregular_plural_subject_verb_agreement_1,0.521
only_npi_licensor_present,0.798
irregular_plural_subject_verb_agreement_2,0.531
passive_2,0.518
principle_A_c_command,0.546
principle_A_case_1,1.0
principle_A_case_2,0.433
superlative_quantifiers_1,0.285
wh_questions_subject_gap_long_distance,0.761
wh_vs_that_no_gap_long_distance,0.938
wh_vs_that_with_gap_long_distance,0.072
