,best
adjunct_island,0.741
superlative_quantifiers_2,0.29
anaphor_gender_agreement,0.663
tough_vs_raising_1,0.465
anaphor_number_agreement,0.69
tough_vs_raising_2,0.604
animate_subject_passive,0.536
wh_questions_subject_gap,0.837
animate_subject_trans,0.433
causative,0.445
wh_vs_that_no_gap,0.933
complex_NP_island,0.411
coordinate_structure_constraint_complex_left_branch,0.144
left_branch_island_echo_question,0.541
coordinate_structure_constraint_object_extraction,0.343
transitive,0.616
determiner_noun_agreement_1,0.606
wh_island,0.771
determiner_noun_agreement_2,0.51
only_npi_scope,0.469
determiner_noun_agreement_irregular_1,0.557
passive_1,0.588
determiner_noun_agreement_irregular_2,0.603
principle_A_domain_1,0.961
determiner_noun_agreement_with_adj_2,0.488
left_branch_island_simple_question,0.178
determiner_noun_agreement_with_adj_irregular_1,0.516
matrix_question_npi_licensor_present,0.07
determiner_noun_agreement_with_adj_irregular_2,0.55
npi_present_1,0.465
determiner_noun_agreement_with_adjective_1,0.553
principle_A_domain_2,0.456
distractor_agreement_relational_noun,0.483
principle_A_domain_3,0.501
distractor_agreement_relative_clause,0.497
drop_argument,0.521
wh_vs_that_with_gap,0.125
ellipsis_n_bar_1,0.3
ellipsis_n_bar_2,0.494
principle_A_reconstruction,0.19
existential_there_object_raising,0.676
regular_plural_subject_verb_agreement_1,0.621
existential_there_quantifiers_1,0.861
regular_plural_subject_verb_agreement_2,0.526
existential_there_quantifiers_2,0.401
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.499
wh_questions_object_gap,0.477
expletive_it_object_raising,0.65
inchoative,0.467
intransitive,0.445
sentential_negation_npi_scope,0.585
irregular_past_participle_adjectives,0.786
sentential_subject_island,0.461
irregular_past_participle_verbs,0.715
npi_present_2,0.393
irregular_plural_subject_verb_agreement_1,0.641
only_npi_licensor_present,0.547
irregular_plural_subject_verb_agreement_2,0.546
passive_2,0.506
principle_A_c_command,0.531
principle_A_case_1,1.0
principle_A_case_2,0.467
superlative_quantifiers_1,0.098
wh_questions_subject_gap_long_distance,0.894
wh_vs_that_no_gap_long_distance,0.924
wh_vs_that_with_gap_long_distance,0.113
