,best
adjunct_island,0.607
anaphor_gender_agreement,0.546
anaphor_number_agreement,0.53
animate_subject_passive,0.6
animate_subject_trans,0.562
causative,0.475
complex_NP_island,0.407
coordinate_structure_constraint_complex_left_branch,0.177
coordinate_structure_constraint_object_extraction,0.482
determiner_noun_agreement_1,0.598
determiner_noun_agreement_2,0.504
determiner_noun_agreement_irregular_1,0.545
determiner_noun_agreement_irregular_2,0.566
determiner_noun_agreement_with_adj_2,0.5
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.541
determiner_noun_agreement_with_adjective_1,0.507
distractor_agreement_relational_noun,0.446
distractor_agreement_relative_clause,0.484
drop_argument,0.446
ellipsis_n_bar_1,0.264
ellipsis_n_bar_2,0.491
existential_there_object_raising,0.682
existential_there_quantifiers_1,0.821
existential_there_quantifiers_2,0.246
existential_there_subject_raising,0.546
expletive_it_object_raising,0.62
inchoative,0.537
intransitive,0.449
irregular_past_participle_adjectives,0.575
irregular_past_participle_verbs,0.633
irregular_plural_subject_verb_agreement_1,0.58
irregular_plural_subject_verb_agreement_2,0.623
left_branch_island_echo_question,0.599
left_branch_island_simple_question,0.21
matrix_question_npi_licensor_present,0.164
npi_present_1,0.321
npi_present_2,0.33
only_npi_licensor_present,0.001
only_npi_scope,0.115
passive_1,0.457
passive_2,0.395
principle_A_c_command,0.486
principle_A_case_1,1.0
principle_A_case_2,0.481
principle_A_domain_1,0.978
principle_A_domain_2,0.523
principle_A_domain_3,0.496
principle_A_reconstruction,0.125
regular_plural_subject_verb_agreement_1,0.625
regular_plural_subject_verb_agreement_2,0.499
sentential_negation_npi_licensor_present,0.979
sentential_negation_npi_scope,0.61
sentential_subject_island,0.484
superlative_quantifiers_1,0.396
superlative_quantifiers_2,0.367
tough_vs_raising_1,0.511
tough_vs_raising_2,0.543
transitive,0.564
wh_island,0.839
wh_questions_object_gap,0.485
wh_questions_subject_gap,0.829
wh_questions_subject_gap_long_distance,0.905
wh_vs_that_no_gap,0.86
wh_vs_that_no_gap_long_distance,0.921
wh_vs_that_with_gap,0.186
wh_vs_that_with_gap_long_distance,0.12
