,best
adjunct_island,0.632
superlative_quantifiers_2,0.689
anaphor_gender_agreement,0.601
tough_vs_raising_1,0.416
anaphor_number_agreement,0.513
tough_vs_raising_2,0.621
animate_subject_passive,0.589
wh_questions_subject_gap,0.79
animate_subject_trans,0.493
causative,0.466
wh_vs_that_no_gap,0.673
complex_NP_island,0.389
coordinate_structure_constraint_complex_left_branch,0.182
left_branch_island_echo_question,0.698
coordinate_structure_constraint_object_extraction,0.267
transitive,0.574
determiner_noun_agreement_1,0.54
wh_island,0.839
determiner_noun_agreement_2,0.524
only_npi_scope,0.253
determiner_noun_agreement_irregular_1,0.552
passive_1,0.469
determiner_noun_agreement_irregular_2,0.609
principle_A_domain_1,0.996
determiner_noun_agreement_with_adj_2,0.495
left_branch_island_simple_question,0.281
determiner_noun_agreement_with_adj_irregular_1,0.555
matrix_question_npi_licensor_present,0.058
determiner_noun_agreement_with_adj_irregular_2,0.539
npi_present_1,0.225
determiner_noun_agreement_with_adjective_1,0.5
principle_A_domain_2,0.53
distractor_agreement_relational_noun,0.46
principle_A_domain_3,0.506
distractor_agreement_relative_clause,0.442
drop_argument,0.416
wh_vs_that_with_gap,0.358
ellipsis_n_bar_1,0.317
ellipsis_n_bar_2,0.556
principle_A_reconstruction,0.261
existential_there_object_raising,0.667
regular_plural_subject_verb_agreement_1,0.507
existential_there_quantifiers_1,0.79
regular_plural_subject_verb_agreement_2,0.513
existential_there_quantifiers_2,0.473
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.546
wh_questions_object_gap,0.44
expletive_it_object_raising,0.612
inchoative,0.502
intransitive,0.405
sentential_negation_npi_scope,0.701
irregular_past_participle_adjectives,0.596
sentential_subject_island,0.577
irregular_past_participle_verbs,0.795
npi_present_2,0.236
irregular_plural_subject_verb_agreement_1,0.584
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.554
passive_2,0.417
principle_A_c_command,0.612
principle_A_case_1,0.999
principle_A_case_2,0.475
superlative_quantifiers_1,0.453
wh_questions_subject_gap_long_distance,0.839
wh_vs_that_no_gap_long_distance,0.755
wh_vs_that_with_gap_long_distance,0.337
