,epoch_6
adjunct_island,0.502
anaphor_gender_agreement,0.773
anaphor_number_agreement,0.637
animate_subject_passive,0.537
animate_subject_trans,0.413
causative,0.46
complex_NP_island,0.469
coordinate_structure_constraint_complex_left_branch,0.349
coordinate_structure_constraint_object_extraction,0.479
determiner_noun_agreement_1,0.535
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.485
determiner_noun_agreement_irregular_2,0.529
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.53
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.483
distractor_agreement_relational_noun,0.463
distractor_agreement_relative_clause,0.525
drop_argument,0.649
ellipsis_n_bar_1,0.146
ellipsis_n_bar_2,0.338
existential_there_object_raising,0.709
existential_there_quantifiers_1,0.807
existential_there_quantifiers_2,0.675
existential_there_subject_raising,0.579
expletive_it_object_raising,0.67
inchoative,0.371
intransitive,0.48
irregular_past_participle_adjectives,0.44
irregular_past_participle_verbs,0.732
irregular_plural_subject_verb_agreement_1,0.523
irregular_plural_subject_verb_agreement_2,0.507
left_branch_island_echo_question,0.507
left_branch_island_simple_question,0.38
matrix_question_npi_licensor_present,0.143
npi_present_1,0.341
npi_present_2,0.295
only_npi_licensor_present,0.339
only_npi_scope,0.529
passive_1,0.628
passive_2,0.598
principle_A_c_command,0.38
principle_A_case_1,1.0
principle_A_case_2,0.404
principle_A_domain_1,0.986
principle_A_domain_2,0.445
principle_A_domain_3,0.534
principle_A_reconstruction,0.343
regular_plural_subject_verb_agreement_1,0.491
regular_plural_subject_verb_agreement_2,0.447
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.846
sentential_subject_island,0.516
superlative_quantifiers_1,0.337
superlative_quantifiers_2,0.184
tough_vs_raising_1,0.439
tough_vs_raising_2,0.587
transitive,0.616
wh_island,0.913
wh_questions_object_gap,0.526
wh_questions_subject_gap,0.87
wh_questions_subject_gap_long_distance,0.769
wh_vs_that_no_gap,0.783
wh_vs_that_no_gap_long_distance,0.763
wh_vs_that_with_gap,0.219
wh_vs_that_with_gap_long_distance,0.264
