,best
adjunct_island,0.484
anaphor_gender_agreement,0.666
anaphor_number_agreement,0.545
animate_subject_passive,0.548
animate_subject_trans,0.393
causative,0.433
complex_NP_island,0.472
coordinate_structure_constraint_complex_left_branch,0.281
coordinate_structure_constraint_object_extraction,0.586
determiner_noun_agreement_1,0.522
determiner_noun_agreement_2,0.49
determiner_noun_agreement_irregular_1,0.522
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.473
determiner_noun_agreement_with_adj_irregular_1,0.536
determiner_noun_agreement_with_adj_irregular_2,0.537
determiner_noun_agreement_with_adjective_1,0.503
distractor_agreement_relational_noun,0.482
distractor_agreement_relative_clause,0.522
drop_argument,0.449
ellipsis_n_bar_1,0.366
ellipsis_n_bar_2,0.343
existential_there_object_raising,0.696
existential_there_quantifiers_1,0.704
existential_there_quantifiers_2,0.087
existential_there_subject_raising,0.612
expletive_it_object_raising,0.652
inchoative,0.342
intransitive,0.321
irregular_past_participle_adjectives,0.445
irregular_past_participle_verbs,0.614
irregular_plural_subject_verb_agreement_1,0.517
irregular_plural_subject_verb_agreement_2,0.512
left_branch_island_echo_question,0.581
left_branch_island_simple_question,0.242
matrix_question_npi_licensor_present,0.028
npi_present_1,0.19
npi_present_2,0.202
only_npi_licensor_present,0.778
only_npi_scope,0.457
passive_1,0.608
passive_2,0.599
principle_A_c_command,0.417
principle_A_case_1,1.0
principle_A_case_2,0.455
principle_A_domain_1,1.0
principle_A_domain_2,0.441
principle_A_domain_3,0.514
principle_A_reconstruction,0.386
regular_plural_subject_verb_agreement_1,0.465
regular_plural_subject_verb_agreement_2,0.457
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.5
sentential_subject_island,0.497
superlative_quantifiers_1,0.501
superlative_quantifiers_2,0.147
tough_vs_raising_1,0.481
tough_vs_raising_2,0.577
transitive,0.609
wh_island,0.932
wh_questions_object_gap,0.761
wh_questions_subject_gap,0.976
wh_questions_subject_gap_long_distance,0.932
wh_vs_that_no_gap,1.0
wh_vs_that_no_gap_long_distance,0.999
wh_vs_that_with_gap,0.0
wh_vs_that_with_gap_long_distance,0.0
