,best
adjunct_island,0.471
anaphor_gender_agreement,0.487
anaphor_number_agreement,0.512
animate_subject_passive,0.452
animate_subject_trans,0.546
causative,0.465
complex_NP_island,0.422
coordinate_structure_constraint_complex_left_branch,0.369
coordinate_structure_constraint_object_extraction,0.317
determiner_noun_agreement_1,0.521
determiner_noun_agreement_2,0.512
determiner_noun_agreement_irregular_1,0.504
determiner_noun_agreement_irregular_2,0.481
determiner_noun_agreement_with_adj_2,0.5
determiner_noun_agreement_with_adj_irregular_1,0.506
determiner_noun_agreement_with_adj_irregular_2,0.493
determiner_noun_agreement_with_adjective_1,0.512
distractor_agreement_relational_noun,0.465
distractor_agreement_relative_clause,0.505
drop_argument,0.688
ellipsis_n_bar_1,0.355
ellipsis_n_bar_2,0.529
existential_there_object_raising,0.538
existential_there_quantifiers_1,0.405
existential_there_quantifiers_2,0.191
existential_there_subject_raising,0.41
expletive_it_object_raising,0.537
inchoative,0.619
intransitive,0.736
irregular_past_participle_adjectives,0.089
irregular_past_participle_verbs,0.527
irregular_plural_subject_verb_agreement_1,0.515
irregular_plural_subject_verb_agreement_2,0.464
left_branch_island_echo_question,0.338
left_branch_island_simple_question,0.43
matrix_question_npi_licensor_present,0.677
npi_present_1,0.474
npi_present_2,0.436
only_npi_licensor_present,0.475
only_npi_scope,0.47
passive_1,0.464
passive_2,0.492
principle_A_c_command,0.348
principle_A_case_1,0.654
principle_A_case_2,0.465
principle_A_domain_1,0.267
principle_A_domain_2,0.521
principle_A_domain_3,0.495
principle_A_reconstruction,0.527
regular_plural_subject_verb_agreement_1,0.537
regular_plural_subject_verb_agreement_2,0.506
sentential_negation_npi_licensor_present,0.549
sentential_negation_npi_scope,0.492
sentential_subject_island,0.528
superlative_quantifiers_1,0.985
superlative_quantifiers_2,0.058
tough_vs_raising_1,0.528
tough_vs_raising_2,0.44
transitive,0.403
wh_island,0.863
wh_questions_object_gap,0.297
wh_questions_subject_gap,0.56
wh_questions_subject_gap_long_distance,0.573
wh_vs_that_no_gap,0.786
wh_vs_that_no_gap_long_distance,0.867
wh_vs_that_with_gap,0.217
wh_vs_that_with_gap_long_distance,0.201
