,best
adjunct_island,0.731
superlative_quantifiers_2,0.302
anaphor_gender_agreement,0.665
tough_vs_raising_1,0.466
anaphor_number_agreement,0.684
tough_vs_raising_2,0.604
animate_subject_passive,0.544
wh_questions_subject_gap,0.857
animate_subject_trans,0.429
causative,0.444
wh_vs_that_no_gap,0.933
complex_NP_island,0.405
coordinate_structure_constraint_complex_left_branch,0.133
left_branch_island_echo_question,0.538
coordinate_structure_constraint_object_extraction,0.365
transitive,0.62
determiner_noun_agreement_1,0.603
wh_island,0.776
determiner_noun_agreement_2,0.51
only_npi_scope,0.457
determiner_noun_agreement_irregular_1,0.551
passive_1,0.594
determiner_noun_agreement_irregular_2,0.584
principle_A_domain_1,0.964
determiner_noun_agreement_with_adj_2,0.487
left_branch_island_simple_question,0.176
determiner_noun_agreement_with_adj_irregular_1,0.516
matrix_question_npi_licensor_present,0.062
determiner_noun_agreement_with_adj_irregular_2,0.549
npi_present_1,0.462
determiner_noun_agreement_with_adjective_1,0.551
principle_A_domain_2,0.452
distractor_agreement_relational_noun,0.485
principle_A_domain_3,0.497
distractor_agreement_relative_clause,0.496
drop_argument,0.522
wh_vs_that_with_gap,0.117
ellipsis_n_bar_1,0.297
ellipsis_n_bar_2,0.498
principle_A_reconstruction,0.19
existential_there_object_raising,0.678
regular_plural_subject_verb_agreement_1,0.623
existential_there_quantifiers_1,0.859
regular_plural_subject_verb_agreement_2,0.519
existential_there_quantifiers_2,0.387
sentential_negation_npi_licensor_present,1.0
existential_there_subject_raising,0.496
wh_questions_object_gap,0.482
expletive_it_object_raising,0.646
inchoative,0.472
intransitive,0.444
sentential_negation_npi_scope,0.591
irregular_past_participle_adjectives,0.798
sentential_subject_island,0.45
irregular_past_participle_verbs,0.708
npi_present_2,0.391
irregular_plural_subject_verb_agreement_1,0.637
only_npi_licensor_present,0.514
irregular_plural_subject_verb_agreement_2,0.538
passive_2,0.502
principle_A_c_command,0.533
principle_A_case_1,1.0
principle_A_case_2,0.468
superlative_quantifiers_1,0.11
wh_questions_subject_gap_long_distance,0.898
wh_vs_that_no_gap_long_distance,0.928
wh_vs_that_with_gap_long_distance,0.113
