,epoch_1
adjunct_island,0.551
anaphor_gender_agreement,0.286
anaphor_number_agreement,0.479
animate_subject_passive,0.464
animate_subject_trans,0.519
causative,0.437
complex_NP_island,0.726
coordinate_structure_constraint_complex_left_branch,0.283
coordinate_structure_constraint_object_extraction,0.566
determiner_noun_agreement_1,0.475
determiner_noun_agreement_2,0.503
determiner_noun_agreement_irregular_1,0.514
determiner_noun_agreement_irregular_2,0.498
determiner_noun_agreement_with_adj_2,0.494
determiner_noun_agreement_with_adj_irregular_1,0.559
determiner_noun_agreement_with_adj_irregular_2,0.511
determiner_noun_agreement_with_adjective_1,0.509
distractor_agreement_relational_noun,0.533
distractor_agreement_relative_clause,0.518
drop_argument,0.676
ellipsis_n_bar_1,0.242
ellipsis_n_bar_2,0.539
existential_there_object_raising,0.67
existential_there_quantifiers_1,0.691
existential_there_quantifiers_2,0.234
existential_there_subject_raising,0.602
expletive_it_object_raising,0.62
inchoative,0.399
intransitive,0.577
irregular_past_participle_adjectives,0.106
irregular_past_participle_verbs,0.677
irregular_plural_subject_verb_agreement_1,0.543
irregular_plural_subject_verb_agreement_2,0.526
left_branch_island_echo_question,0.412
left_branch_island_simple_question,0.337
matrix_question_npi_licensor_present,0.498
npi_present_1,0.01
npi_present_2,0.045
only_npi_licensor_present,0.028
only_npi_scope,0.555
passive_1,0.599
passive_2,0.582
principle_A_c_command,0.466
principle_A_case_1,1.0
principle_A_case_2,0.424
principle_A_domain_1,0.825
principle_A_domain_2,0.539
principle_A_domain_3,0.506
principle_A_reconstruction,0.245
regular_plural_subject_verb_agreement_1,0.44
regular_plural_subject_verb_agreement_2,0.475
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.139
sentential_subject_island,0.503
superlative_quantifiers_1,0.482
superlative_quantifiers_2,0.142
tough_vs_raising_1,0.374
tough_vs_raising_2,0.652
transitive,0.562
wh_island,0.939
wh_questions_object_gap,0.344
wh_questions_subject_gap,0.62
wh_questions_subject_gap_long_distance,0.466
wh_vs_that_no_gap,0.596
wh_vs_that_no_gap_long_distance,0.659
wh_vs_that_with_gap,0.378
wh_vs_that_with_gap_long_distance,0.371
