,best
adjunct_island,0.452
superlative_quantifiers_2,0.309
anaphor_gender_agreement,0.711
tough_vs_raising_1,0.431
anaphor_number_agreement,0.604
tough_vs_raising_2,0.587
animate_subject_passive,0.499
wh_questions_subject_gap,0.901
animate_subject_trans,0.488
causative,0.44
wh_vs_that_no_gap,0.824
complex_NP_island,0.506
coordinate_structure_constraint_complex_left_branch,0.758
left_branch_island_echo_question,0.87
coordinate_structure_constraint_object_extraction,0.152
transitive,0.609
determiner_noun_agreement_1,0.528
wh_island,0.919
determiner_noun_agreement_2,0.505
only_npi_scope,0.16
determiner_noun_agreement_irregular_1,0.541
passive_1,0.587
determiner_noun_agreement_irregular_2,0.515
principle_A_domain_1,0.868
determiner_noun_agreement_with_adj_2,0.48
left_branch_island_simple_question,0.781
determiner_noun_agreement_with_adj_irregular_1,0.542
matrix_question_npi_licensor_present,0.075
determiner_noun_agreement_with_adj_irregular_2,0.518
npi_present_1,0.088
determiner_noun_agreement_with_adjective_1,0.488
principle_A_domain_2,0.436
distractor_agreement_relational_noun,0.491
principle_A_domain_3,0.491
distractor_agreement_relative_clause,0.519
drop_argument,0.359
wh_vs_that_with_gap,0.161
ellipsis_n_bar_1,0.183
ellipsis_n_bar_2,0.468
principle_A_reconstruction,0.36
existential_there_object_raising,0.613
regular_plural_subject_verb_agreement_1,0.508
existential_there_quantifiers_1,0.703
regular_plural_subject_verb_agreement_2,0.466
existential_there_quantifiers_2,0.256
sentential_negation_npi_licensor_present,0.99
existential_there_subject_raising,0.588
wh_questions_object_gap,0.658
expletive_it_object_raising,0.585
inchoative,0.447
intransitive,0.388
sentential_negation_npi_scope,0.349
irregular_past_participle_adjectives,0.309
sentential_subject_island,0.479
irregular_past_participle_verbs,0.609
npi_present_2,0.038
irregular_plural_subject_verb_agreement_1,0.513
only_npi_licensor_present,0.0
irregular_plural_subject_verb_agreement_2,0.526
passive_2,0.573
principle_A_c_command,0.533
principle_A_case_1,0.996
principle_A_case_2,0.391
superlative_quantifiers_1,0.109
wh_questions_subject_gap_long_distance,0.761
wh_vs_that_no_gap_long_distance,0.833
wh_vs_that_with_gap_long_distance,0.171
