,epoch_4
adjunct_island,0.504
anaphor_gender_agreement,0.777
anaphor_number_agreement,0.64
animate_subject_passive,0.529
animate_subject_trans,0.4
causative,0.469
complex_NP_island,0.494
coordinate_structure_constraint_complex_left_branch,0.371
coordinate_structure_constraint_object_extraction,0.476
determiner_noun_agreement_1,0.53
determiner_noun_agreement_2,0.489
determiner_noun_agreement_irregular_1,0.491
determiner_noun_agreement_irregular_2,0.531
determiner_noun_agreement_with_adj_2,0.472
determiner_noun_agreement_with_adj_irregular_1,0.535
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.486
distractor_agreement_relational_noun,0.474
distractor_agreement_relative_clause,0.533
drop_argument,0.666
ellipsis_n_bar_1,0.16
ellipsis_n_bar_2,0.343
existential_there_object_raising,0.694
existential_there_quantifiers_1,0.765
existential_there_quantifiers_2,0.633
existential_there_subject_raising,0.58
expletive_it_object_raising,0.675
inchoative,0.36
intransitive,0.504
irregular_past_participle_adjectives,0.452
irregular_past_participle_verbs,0.711
irregular_plural_subject_verb_agreement_1,0.532
irregular_plural_subject_verb_agreement_2,0.513
left_branch_island_echo_question,0.529
left_branch_island_simple_question,0.45
matrix_question_npi_licensor_present,0.14
npi_present_1,0.315
npi_present_2,0.27
only_npi_licensor_present,0.274
only_npi_scope,0.503
passive_1,0.627
passive_2,0.607
principle_A_c_command,0.404
principle_A_case_1,0.997
principle_A_case_2,0.4
principle_A_domain_1,0.95
principle_A_domain_2,0.422
principle_A_domain_3,0.521
principle_A_reconstruction,0.304
regular_plural_subject_verb_agreement_1,0.496
regular_plural_subject_verb_agreement_2,0.456
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.805
sentential_subject_island,0.508
superlative_quantifiers_1,0.36
superlative_quantifiers_2,0.162
tough_vs_raising_1,0.462
tough_vs_raising_2,0.582
transitive,0.606
wh_island,0.881
wh_questions_object_gap,0.538
wh_questions_subject_gap,0.835
wh_questions_subject_gap_long_distance,0.708
wh_vs_that_no_gap,0.762
wh_vs_that_no_gap_long_distance,0.735
wh_vs_that_with_gap,0.231
wh_vs_that_with_gap_long_distance,0.29
