,best
adjunct_island,0.526
anaphor_gender_agreement,0.702
anaphor_number_agreement,0.638
animate_subject_passive,0.558
animate_subject_trans,0.352
causative,0.44
complex_NP_island,0.341
coordinate_structure_constraint_complex_left_branch,0.408
coordinate_structure_constraint_object_extraction,0.43
determiner_noun_agreement_1,0.522
determiner_noun_agreement_2,0.495
determiner_noun_agreement_irregular_1,0.514
determiner_noun_agreement_irregular_2,0.529
determiner_noun_agreement_with_adj_2,0.477
determiner_noun_agreement_with_adj_irregular_1,0.508
determiner_noun_agreement_with_adj_irregular_2,0.538
determiner_noun_agreement_with_adjective_1,0.499
distractor_agreement_relational_noun,0.488
distractor_agreement_relative_clause,0.526
drop_argument,0.516
ellipsis_n_bar_1,0.206
ellipsis_n_bar_2,0.326
existential_there_object_raising,0.688
existential_there_quantifiers_1,0.755
existential_there_quantifiers_2,0.315
existential_there_subject_raising,0.593
expletive_it_object_raising,0.612
inchoative,0.377
intransitive,0.4
irregular_past_participle_adjectives,0.319
irregular_past_participle_verbs,0.601
irregular_plural_subject_verb_agreement_1,0.537
irregular_plural_subject_verb_agreement_2,0.505
left_branch_island_echo_question,0.722
left_branch_island_simple_question,0.413
matrix_question_npi_licensor_present,0.059
npi_present_1,0.235
npi_present_2,0.238
only_npi_licensor_present,0.685
only_npi_scope,0.488
passive_1,0.557
passive_2,0.529
principle_A_c_command,0.368
principle_A_case_1,1.0
principle_A_case_2,0.458
principle_A_domain_1,0.984
principle_A_domain_2,0.498
principle_A_domain_3,0.515
principle_A_reconstruction,0.35
regular_plural_subject_verb_agreement_1,0.461
regular_plural_subject_verb_agreement_2,0.494
sentential_negation_npi_licensor_present,1.0
sentential_negation_npi_scope,0.532
sentential_subject_island,0.456
superlative_quantifiers_1,0.139
superlative_quantifiers_2,0.194
tough_vs_raising_1,0.51
tough_vs_raising_2,0.558
transitive,0.628
wh_island,0.907
wh_questions_object_gap,0.643
wh_questions_subject_gap,0.974
wh_questions_subject_gap_long_distance,0.962
wh_vs_that_no_gap,0.957
wh_vs_that_no_gap_long_distance,0.949
wh_vs_that_with_gap,0.052
wh_vs_that_with_gap_long_distance,0.056
